GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022100269,1610612766,Hornets,CHA,Charlotte,240:00,18.1,25,65,90,444,2,3,324,26,16,31,0.516,23,62,0.371,0.419,13,25,0.52,0022100269
0022100269,1610612753,Magic,ORL,Orlando,240:00,18.34,29,62,89,419,0,1,293,23,12,32,0.375,26,61,0.426,0.409,20,29,0.69,0022100269
