GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022301059,1610612756,Suns,PHX,Phoenix,240:00,17.08,24,56,80,394,7,0,277,29,13,31,0.419,26,52,0.5,0.47,17,24,0.708,0022301059
0022301059,1610612743,Nuggets,DEN,Denver,240:00,17.0,16,49,65,389,6,2,278,24,14,28,0.5,24,60,0.4,0.432,8,9,0.889,0022301059
