GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300166,1610612740,Pelicans,NOP,New Orleans,240.000000:00,36,93,0.387,8,28,0.286,21,22,0.955,11,29,40,23,6,1,17,23,101,-21.0
0022300166,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,45,82,0.549,15,37,0.405,17,24,0.708,8,40,48,30,9,7,16,23,122,21.0
