GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700420,1610612753,Orlando,Magic,ORL,magic,240:00,32,84,0.381,10,29,0.345,14,19,0.737,8,37,45,15,7,3,15,18,88,-7.0
0021700420,1610612757,Portland,Trail Blazers,POR,blazers,240:00,37,86,0.43,8,18,0.444,13,15,0.867,6,39,45,18,7,9,14,20,95,7.0
