GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400417,1610612762,UTA,Utah,1629004,Svi Mykhailiuk,Svi,F,,24.000000:41,144.5,143.1,114.8,116.3,29.7,26.8,0.05,0.0,7.1,0.0,0.04,0.021,0.0,0.692,0.692,0.228,0.234,97.39,97.23,81.03,51,0.109
0022400417,1610612762,UTA,Utah,1628374,Lauri Markkanen,Lauri,F,,30.000000:24,116.0,117.7,111.2,111.5,4.8,6.3,0.063,1.0,5.6,0.086,0.103,0.094,5.6,0.714,0.751,0.236,0.236,97.96,97.11,80.92,62,0.181
0022400417,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,C,,30.000000:24,116.0,117.7,111.2,111.5,4.8,6.3,0.043,0.0,11.1,0.086,0.448,0.25,0.0,0.2,0.327,0.111,0.111,97.96,97.11,80.92,62,0.115
0022400417,1610612762,UTA,Utah,1642268,Isaiah Collier,Isaiah,G,,34.000000:50,125.5,124.0,111.4,112.2,14.0,11.8,0.259,1.17,30.4,0.029,0.179,0.11,26.1,0.35,0.335,0.198,0.202,102.38,102.66,85.55,75,0.021
0022400417,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,G,,27.000000:27,114.9,114.5,111.0,110.7,3.8,3.8,0.733,11.0,34.4,0.031,0.0,0.017,3.1,0.447,0.478,0.328,0.334,96.77,97.05,80.87,55,0.123
0022400417,1610612762,UTA,Utah,1641729,Brice Sensabaugh,Brice,,,17.000000:14,95.8,91.4,125.6,128.6,-29.7,-37.1,0.222,1.0,16.7,0.0,0.056,0.028,16.7,0.286,0.381,0.244,0.254,96.43,97.49,81.24,35,0.014
0022400417,1610612762,UTA,Utah,1642262,Cody Williams,Cody,,,25.000000:02,108.8,105.7,136.9,139.6,-28.2,-34.0,0.063,1.0,20.0,0.037,0.0,0.02,20.0,0.833,0.833,0.067,0.068,101.16,101.62,84.69,53,0.008
0022400417,1610612762,UTA,Utah,1629234,Drew Eubanks,Drew,,,17.000000:36,130.3,127.0,136.6,142.1,-6.4,-15.1,0.0,0.0,0.0,0.071,0.105,0.091,0.0,1.083,1.09,0.179,0.184,103.09,102.27,85.23,37,0.177
0022400417,1610612762,UTA,Utah,1642271,Kyle Filipowski,Kyle,,,17.000000:36,130.3,127.0,136.6,142.1,-6.4,-15.1,0.133,1.0,28.6,0.0,0.211,0.121,28.6,1.5,1.042,0.128,0.131,103.09,102.27,85.23,37,0.069
0022400417,1610612762,UTA,Utah,1630548,Johnny Juzang,Johnny,,,14.000000:46,131.7,134.4,139.8,140.6,-8.0,-6.3,0.0,0.0,0.0,0.077,0.308,0.192,0.0,0.786,0.799,0.265,0.26,105.38,104.02,86.68,32,0.177
0022400417,1610612762,UTA,Utah,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400417,1610612762,UTA,Utah,1630695,Micah Potter,Micah,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400417,1610612757,POR,Portland,203924,Jerami Grant,Jerami,F,,31.000000:20,100.1,96.9,112.0,112.7,-11.9,-15.8,0.048,0.5,9.1,0.0,0.088,0.043,18.2,0.8,0.866,0.137,0.141,96.01,97.27,81.06,64,0.1
0022400417,1610612757,POR,Portland,1641739,Toumani Camara,Toumani,F,,31.000000:36,121.4,123.1,128.7,130.8,-7.4,-7.7,0.0,0.0,0.0,0.074,0.182,0.133,11.1,0.375,0.375,0.13,0.129,100.23,98.74,82.28,65,0.028
0022400417,1610612757,POR,Portland,1629028,Deandre Ayton,Deandre,C,,34.000000:22,116.6,118.1,121.1,122.9,-4.5,-4.8,0.087,2.0,10.5,0.118,0.211,0.167,5.3,0.531,0.547,0.218,0.215,100.53,99.17,82.64,72,0.131
0022400417,1610612757,POR,Portland,1631101,Shaedon Sharpe,Shaedon,G,,30.000000:42,127.1,126.6,119.0,121.3,8.1,5.3,0.167,0.0,14.3,0.0,0.143,0.079,0.0,0.75,0.75,0.265,0.266,98.41,97.73,81.44,64,0.177
0022400417,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,,30.000000:21,101.7,100.0,124.6,121.9,-22.9,-21.9,0.143,1.0,16.7,0.028,0.067,0.045,16.7,0.333,0.333,0.214,0.221,98.5,100.43,83.69,63,0.004
0022400417,1610612757,POR,Portland,1630703,Scoot Henderson,Scoot,,,29.000000:54,142.2,146.0,114.5,112.9,27.7,33.1,0.37,10.0,40.0,0.0,0.0,0.0,4.0,0.625,0.654,0.221,0.218,100.98,100.33,83.61,63,0.121
0022400417,1610612757,POR,Portland,1630166,Deni Avdija,Deni,,,30.000000:57,142.0,145.5,133.0,128.8,9.0,16.7,0.222,3.0,24.0,0.0,0.296,0.145,8.0,0.769,0.776,0.257,0.255,101.99,102.36,85.3,66,0.162
0022400417,1610612757,POR,Portland,1642270,Donovan Clingan,Donovan,,,13.000000:38,133.3,123.3,117.4,113.3,15.9,10.0,0.0,0.0,0.0,0.143,0.182,0.16,25.0,0.667,0.667,0.118,0.13,99.84,105.61,88.01,30,0.088
