GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800180,1610612759,San Antonio,Spurs,SAS,spurs,240:00,33,74,0.446,10,20,0.5,20,27,0.741,8,38,46,17,3,5,15,20,96,7.0
0021800180,1610612745,Houston,Rockets,HOU,rockets,240:00,30,90,0.333,9,41,0.22,20,29,0.69,15,34,49,11,10,5,8,24,89,-7.0
