GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400366,1610612763,Grizzlies,MEM,Memphis,240:00,53,98,0.541,27,48,0.563,11,15,0.733,15,45,60,38,11,8,16,19,144,51
0022400366,1610612744,Warriors,GSW,Golden State,240:00,32,90,0.356,12,36,0.333,17,24,0.708,10,26,36,20,11,5,17,16,93,-51
