GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000256,1610612752,NYK,New York,202692,Alec Burks,Alec,F,,27.000000:01,6.0,9.0,0.667,5.0,8.0,0.625,1.0,2.0,0.5,0.0,4.0,4.0,1.0,3.0,0.0,2.0,1.0,18.0,-5.0
0022000256,1610612752,NYK,New York,203944,Julius Randle,Julius,F,,32.000000:40,7.0,18.0,0.389,1.0,1.0,1.0,10.0,11.0,0.909,3.0,4.0,7.0,5.0,2.0,0.0,5.0,6.0,25.0,-4.0
0022000256,1610612752,NYK,New York,1629011,Mitchell Robinson,Mitchell,C,,25.000000:38,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0
0022000256,1610612752,NYK,New York,1629628,RJ Barrett,RJ,G,,22.000000:47,4.0,9.0,0.444,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,8.0,-2.0
0022000256,1610612752,NYK,New York,203901,Elfrid Payton,Elfrid,G,,24.000000:00,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,8.0,-5.0
0022000256,1610612752,NYK,New York,203085,Austin Rivers,Austin,,,28.000000:31,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,6.0
0022000256,1610612752,NYK,New York,203457,Nerlens Noel,Nerlens,,,22.000000:22,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,1.0,1.0,0.0,0.0,0.0,6.0,-3.0
0022000256,1610612752,NYK,New York,1628995,Kevin Knox II,Kevin,,,17.000000:58,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,-3.0
0022000256,1610612752,NYK,New York,1630193,Immanuel Quickley,Immanuel,,,24.000000:00,9.0,18.0,0.5,5.0,8.0,0.625,8.0,8.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,31.0,2.0
0022000256,1610612752,NYK,New York,1630167,Obi Toppin,Obi,,,15.000000:03,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,-1.0
0022000256,1610612752,NYK,New York,1629649,Ignas Brazdeikis,Ignas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000256,1610612752,NYK,New York,201959,Taj Gibson,Taj,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000256,1610612752,NYK,New York,1628373,Frank Ntilikina,Frank,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000256,1610612752,NYK,New York,1629033,Theo Pinson,Theo,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000256,1610612752,NYK,New York,1628372,Dennis Smith Jr.,Dennis,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000256,1610612757,POR,Portland,1627884,Derrick Jones Jr.,Derrick,F,,31.000000:23,5.0,8.0,0.625,1.0,3.0,0.333,3.0,5.0,0.6,2.0,3.0,5.0,2.0,0.0,0.0,2.0,3.0,14.0,2.0
0022000256,1610612757,POR,Portland,203496,Robert Covington,Robert,F,,27.000000:51,1.0,7.0,0.143,0.0,6.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,4.0,8.0
0022000256,1610612757,POR,Portland,202683,Enes Freedom,Enes,C,,23.000000:33,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,3.0,1.0,3.0,8.0,7.0
0022000256,1610612757,POR,Portland,203918,Rodney Hood,Rodney,G,,27.000000:01,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,7.0,11.0
0022000256,1610612757,POR,Portland,203081,Damian Lillard,Damian,G,,34.000000:59,11.0,17.0,0.647,6.0,10.0,0.6,11.0,11.0,1.0,1.0,4.0,5.0,8.0,1.0,0.0,3.0,2.0,39.0,2.0
0022000256,1610612757,POR,Portland,2546,Carmelo Anthony,Carmelo,,,25.000000:47,3.0,14.0,0.214,2.0,10.0,0.2,4.0,4.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,12.0,-7.0
0022000256,1610612757,POR,Portland,1629642,Nassir Little,Nassir,,,5.000000:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0
0022000256,1610612757,POR,Portland,1629018,Gary Trent Jr.,Gary,,,21.000000:17,4.0,10.0,0.4,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,-7.0
0022000256,1610612757,POR,Portland,1628385,Harry Giles III,Harry,,,18.000000:56,2.0,7.0,0.286,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,1.0,0.0,1.0,5.0,-2.0
0022000256,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,,,23.000000:18,6.0,9.0,0.667,4.0,6.0,0.667,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,16.0,4.0
0022000256,1610612757,POR,Portland,1629604,CJ Elleby,CJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
