gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personIdOff,firstNameOff,familyNameOff,nameIOff,playerSlugOff,positionOff,commentOff,jerseyNumOff,personIdDef,firstNameDef,familyNameDef,nameIDef,playerSlugDef,jerseyNumDef,matchupMinutes,matchupMinutesSort,partialPossessions,percentageDefenderTotalTime,percentageOffensiveTotalTime,percentageTotalTimeBothOn,switchesOn,playerPoints,teamPoints,matchupAssists,matchupPotentialAssists,matchupTurnovers,matchupBlocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalsPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointersPercentage,helpBlocks,helpFieldGoalsMade,helpFieldGoalsAttempted,helpFieldGoalsPercentage,matchupFreeThrowsMade,matchupFreeThrowsAttempted,shootingFouls
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,203516,James,Ennis III,J. Ennis III,james-ennis-iii,8,2:07,127.3,11.7,0.195,0.179,0.264,0,3,14,0,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,202702,Kenneth,Faried,K. Faried,kenneth-faried,35,0:48,47.6,5.9,0.074,0.067,0.107,0,0,3,0,0,0,0,0,3,0.0,0,2,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,201569,Eric,Gordon,E. Gordon,eric-gordon,10,0:31,30.7,2.5,0.066,0.043,0.104,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,101123,Gerald,Green,G. Green,gerald-green,14,1:48,108.2,8.5,0.163,0.152,0.358,0,0,9,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,201935,James,Harden,J. Harden,james-harden,13,3:38,217.6,19.9,0.305,0.305,0.356,0,4,21,1,0,0,0,2,3,0.667,0,1,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,101108,Chris,Paul,C. Paul,chris-paul,3,1:09,68.8,8.5,0.11,0.096,0.172,0,4,17,2,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,203085,Austin,Rivers,A. Rivers,austin-rivers,25,0:26,26.4,2.3,0.038,0.037,0.064,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,F,,8,200782,P.J.,Tucker,P. Tucker,pj-tucker,17,1:23,82.5,8.2,0.106,0.116,0.135,0,2,9,2,0,0,0,1,5,0.2,0,1,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,203516,James,Ennis III,J. Ennis III,james-ennis-iii,8,0:38,37.9,4.1,0.058,0.071,0.179,0,0,2,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,202702,Kenneth,Faried,K. Faried,kenneth-faried,35,0:28,27.6,2.8,0.043,0.052,0.08,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,201569,Eric,Gordon,E. Gordon,eric-gordon,10,0:52,52.3,6.0,0.113,0.098,0.136,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,101123,Gerald,Green,G. Green,gerald-green,14,1:13,73.4,6.2,0.11,0.138,0.344,0,0,9,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,201935,James,Harden,J. Harden,james-harden,13,2:00,119.7,11.5,0.168,0.225,0.27,0,4,14,0,0,1,0,2,3,0.667,0,1,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,101108,Chris,Paul,C. Paul,chris-paul,3,0:50,50.0,4.3,0.08,0.094,0.149,0,5,13,2,0,0,0,2,2,1.0,1,1,1.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,203085,Austin,Rivers,A. Rivers,austin-rivers,25,0:32,32.3,2.8,0.047,0.061,0.113,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,202357,Nemanja,Bjelica,N. Bjelica,nemanja-bjelica,F,,88,200782,P.J.,Tucker,P. Tucker,pj-tucker,17,2:18,138.0,12.3,0.178,0.259,0.311,0,0,14,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,203516,James,Ennis III,J. Ennis III,james-ennis-iii,8,0:11,10.7,0.8,0.016,0.023,0.045,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,202702,Kenneth,Faried,K. Faried,kenneth-faried,35,3:14,194.1,18.1,0.301,0.413,0.602,0,0,24,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,201569,Eric,Gordon,E. Gordon,eric-gordon,10,0:19,18.6,1.9,0.04,0.04,0.063,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,101123,Gerald,Green,G. Green,gerald-green,14,0:04,4.0,0.2,0.006,0.009,0.049,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,201935,James,Harden,J. Harden,james-harden,13,1:00,60.0,5.6,0.084,0.128,0.128,0,0,5,1,0,0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,2,1
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,101108,Chris,Paul,C. Paul,chris-paul,3,0:43,43.2,4.7,0.069,0.092,0.144,0,2,5,1,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,203085,Austin,Rivers,A. Rivers,austin-rivers,25,0:19,19.2,2.0,0.028,0.041,0.113,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1626161,Willie,Cauley-Stein,W. Cauley-Stein,willie-cauley-stein,C,,00,200782,P.J.,Tucker,P. Tucker,pj-tucker,17,2:10,130.0,12.8,0.167,0.277,0.277,0,0,7,1,0,1,0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021800809,1610612758,Sacramento,Kings,SAC,kings,1627741,Buddy,Hield,B. Hield,buddy-hield,G,,24,203516,James,Ennis III,J. Ennis III,james-ennis-iii,8,2:15,135.1,11.4,0.207,0.19,0.303,0,7,11,0,0,1,0,3,5,0.6,1,3,0.333,0,0,0,0.0,0,0,0
