GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,37:53,117.6,117.6,100.0,100.0,17.6,17.6,0.214,2.0,19.4,0.029,0.3,0.176,9.7,0.474,0.566,0.272,0.272,108.95,108.95,90.79,85.0,0.193,DeMar DeRozan
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,200752,Rudy,Gay,R. Gay,rudy-gay,F,,,26:24,121.4,121.4,105.2,105.2,16.3,16.3,0.087,1.0,11.1,0.038,0.083,0.06,11.1,0.385,0.432,0.25,0.25,103.66,103.66,86.39,56.0,0.022,Rudy Gay
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,200746,LaMarcus,Aldridge,L. Aldridge,lamarcus-aldridge,C,,,36:15,124.7,124.7,101.2,101.2,23.5,23.5,0.083,1.0,6.3,0.088,0.111,0.1,6.3,0.609,0.672,0.345,0.345,107.26,107.26,89.38,81.0,0.172,LaMarcus Aldridge
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,1627854,Bryn,Forbes,B. Forbes,bryn-forbes,G,,,32:55,116.4,116.4,101.4,101.4,15.1,15.1,0.241,7.0,43.8,0.0,0.063,0.031,6.3,0.625,0.625,0.114,0.114,106.45,106.45,88.71,73.0,0.102,Bryn Forbes
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,1628401,Derrick,White,D. White,derrick-white,G,,,29:27,129.9,129.9,92.4,92.4,37.4,37.4,0.148,0.0,36.4,0.037,0.194,0.121,0.0,0.75,0.82,0.095,0.095,108.39,108.39,90.32,67.0,0.165,Derrick White
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,201988,Patty,Mills,P. Mills,patty-mills,,,,19:36,93.5,93.5,106.3,106.3,-12.8,-12.8,0.231,3.0,37.5,0.0,0.048,0.026,12.5,1.0,1.042,0.104,0.104,115.1,115.1,95.92,46.0,0.112,Patty Mills
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,202722,Davis,Bertans,D. Bertans,davis-bertans,,,,22:31,96.3,96.3,96.3,96.3,0.0,0.0,0.067,0.5,12.5,0.0,0.231,0.128,25.0,0.2,0.2,0.123,0.123,115.11,115.11,95.93,54.0,0.012,Davis Bertans
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,201158,Marco,Belinelli,M. Belinelli,marco-belinelli,,,,20:36,101.9,101.9,106.1,106.1,-4.2,-4.2,0.083,0.33,7.7,0.0,0.182,0.105,23.1,0.563,0.619,0.218,0.218,117.67,117.67,98.06,52.0,0.099,Marco Belinelli
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,1627751,Jakob,Poeltl,J. Poeltl,jakob-poeltl,,,,10:26,84.0,84.0,96.3,96.3,-12.3,-12.3,0.2,0.0,33.3,0.222,0.167,0.19,0.0,1.0,0.798,0.071,0.071,119.62,119.62,99.68,25.0,0.117,Jakob Poeltl
0021800535,1610612759,San Antonio,Spurs,SAS,spurs,202347,Quincy,Pondexter,Q. Pondexter,quincy-pondexter,,,,1:19,0.0,0.0,100.0,100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.59,127.59,106.33,4.0,0.0,Quincy Pondexter
