GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022000735,1610612759,Spurs,SAS,San Antonio,290.000000:00,111.6,112.2,118.1,118.6,-6.5,-6.4,0.51,4.17,16.5,0.203,0.75,0.448,5.192,5.2,0.505,0.535,1.0,0.198,94.76,94.34,78.62,115,0.455
0022000735,1610612737,Hawks,ATL,Atlanta,290.000000:00,118.1,118.6,111.6,112.2,6.5,6.4,0.56,2.33,18.5,0.25,0.797,0.552,10.578,10.6,0.565,0.601,1.0,0.203,94.76,94.34,78.62,113,0.545
