GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400006,1610612762,Jazz,UTA,Utah,240:00,45,92,0.489,15,38,0.395,7,9,0.778,12,27,39,32,7,3,10,17,112,-8
0022400006,1610612756,Suns,PHX,Phoenix,240:00,43,86,0.5,18,39,0.462,16,22,0.727,10,32,42,21,6,11,8,11,120,8
