GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021800677,1610612757,Portland,Trail Blazers,POR,blazers,240:00,640.0,128.0,554.5,110.9,85.5,17.1,0.625,4.29,19.9,0.362,0.778,0.544,7.0,7.0,0.519,0.559,1.0,0.992,20.1,100.5,83.75,100.0,0.562
0021800677,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,554.5,110.9,640.0,128.0,-85.5,-17.1,0.561,1.92,17.4,0.222,0.638,0.456,11.881,11.9,0.536,0.584,1.0,0.991,20.1,100.5,83.75,101.0,0.438
