GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022401044,1610612758,Kings,SAC,Sacramento,240.000000:00,97.1,99.0,114.4,114.1,-17.3,-15.2,0.59,1.53,17.9,0.184,0.75,0.475,15.331,15.6,0.5,0.523,1.0,0.197,98.32,97.5,81.25,96,0.432
0022401044,1610612738,Celtics,BOS,Boston,240.000000:00,114.4,114.1,97.1,99.0,17.3,15.2,0.683,2.8,20.5,0.25,0.816,0.525,10.121,10.1,0.561,0.572,1.0,0.2,98.32,97.5,81.25,99,0.568
