GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022000780,1610612763,Grizzlies,MEM,Memphis,240.000000:00,129.4,129.7,109.1,111.9,20.3,17.8,0.625,2.14,21.1,0.25,0.768,0.54,13.829,13.9,0.635,0.667,1.0,0.196,102.42,101.0,84.17,101,0.592
0022000780,1610612737,Hawks,ATL,Atlanta,240.000000:00,109.1,111.9,129.4,129.7,-20.3,-17.8,0.578,3.71,18.5,0.232,0.75,0.46,6.757,6.9,0.495,0.525,1.0,0.195,102.42,101.0,84.17,101,0.408
