GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400476,1610612763,MEM,Memphis,1642377,Jaylen Wells,Jaylen,F,,36.000000:08,134.2,132.5,135.4,139.2,-1.2,-6.7,0.083,0.0,11.1,0.079,0.056,0.068,0.0,0.938,0.938,0.17,0.172,106.43,105.61,88.01,80,0.145
0022400476,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,34.000000:01,115.3,112.7,120.5,122.1,-5.2,-9.4,0.294,1.25,14.7,0.0,0.154,0.082,11.8,0.5,0.551,0.333,0.34,109.52,110.05,91.71,79,0.087
0022400476,1610612763,MEM,Memphis,1629634,Brandon Clarke,Brandon,C,,23.000000:01,120.2,120.8,123.9,126.9,-3.7,-6.2,0.0,0.0,0.0,0.174,0.167,0.17,10.0,0.5,0.637,0.172,0.172,111.06,109.48,91.23,53,0.105
0022400476,1610612763,MEM,Memphis,1630217,Desmond Bane,Desmond,G,,34.000000:52,136.1,134.2,136.5,139.0,-0.4,-4.8,0.286,1.6,25.8,0.026,0.188,0.1,16.1,0.5,0.628,0.25,0.253,107.54,107.37,89.48,79,0.124
0022400476,1610612763,MEM,Memphis,1630590,Scotty Pippen Jr.,Scotty,G,,25.000000:01,108.9,105.2,142.9,146.4,-34.0,-41.3,0.333,1.25,31.3,0.0,0.08,0.039,25.0,0.917,0.976,0.175,0.18,108.84,109.37,91.15,58,0.103
0022400476,1610612763,MEM,Memphis,1641744,Zach Edey,Zach,,,21.000000:48,128.8,125.0,128.1,127.7,0.7,-2.7,0.0,0.0,0.0,0.115,0.174,0.143,8.3,0.4,0.414,0.211,0.216,102.87,104.59,87.16,48,0.035
0022400476,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,,,15.000000:43,151.1,151.5,143.8,140.0,7.4,11.5,0.111,0.0,40.0,0.0,0.273,0.1,0.0,1.25,1.042,0.073,0.073,102.58,103.86,86.55,33,0.111
0022400476,1610612763,MEM,Memphis,1628379,Luke Kennard,Luke,,,31.000000:34,121.4,118.7,104.7,107.0,16.7,11.6,0.375,9.0,42.9,0.061,0.162,0.114,4.8,0.4,0.486,0.146,0.149,110.94,111.0,92.5,75,0.119
0022400476,1610612763,MEM,Memphis,1629723,John Konchar,John,,,14.000000:41,89.0,83.8,97.8,100.0,-8.8,-16.2,0.0,0.0,0.0,0.063,0.15,0.111,20.0,0.0,0.0,0.132,0.14,113.79,116.08,96.73,37,-0.057
0022400476,1610612763,MEM,Memphis,1630643,Jay Huff,Jay,,,3.000000:11,112.5,100.0,133.3,133.3,-20.8,-33.3,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.0,0.0,128.23,135.78,113.15,9,0.043
