gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personIdOff,firstNameOff,familyNameOff,nameIOff,playerSlugOff,positionOff,commentOff,jerseyNumOff,personIdDef,firstNameDef,familyNameDef,nameIDef,playerSlugDef,jerseyNumDef,matchupMinutes,matchupMinutesSort,partialPossessions,percentageDefenderTotalTime,percentageOffensiveTotalTime,percentageTotalTimeBothOn,switchesOn,playerPoints,teamPoints,matchupAssists,matchupPotentialAssists,matchupTurnovers,matchupBlocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalsPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointersPercentage,helpBlocks,helpFieldGoalsMade,helpFieldGoalsAttempted,helpFieldGoalsPercentage,matchupFreeThrowsMade,matchupFreeThrowsAttempted,shootingFouls
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1629052,Oshae,Brissett,O. Brissett,oshae-brissett,12,0:23,22.6,2.3,0.055,0.027,0.104,0,3,6,0,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1630215,Jared,Butler,J. Butler,jared-butler,12,1:42,102.4,9.9,0.163,0.12,0.163,0,2,10,1,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,2,2,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1641741,Ricky,Council IV,R. Council IV,ricky-council-iv,14,1:22,81.6,8.5,0.141,0.096,0.263,0,0,8,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1642348,Justin,Edwards,J. Edwards,justin-edwards,19,1:46,105.9,8.7,0.123,0.124,0.141,0,2,13,0,0,0,0,1,3,0.333,0,1,0.0,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1629656,Quentin,Grimes,Q. Grimes,quentin-grimes,5,5:19,318.7,26.6,0.394,0.374,0.398,0,13,45,3,0,0,0,5,7,0.714,3,4,0.75,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1641720,Jalen,Hood-Schifino,J. Hood-Schifino,jalen-hood-schifino,17,0:20,19.8,2.4,0.044,0.023,0.11,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1629643,Chuma,Okeke,C. Okeke,chuma-okeke,3,1:03,63.0,5.0,0.087,0.074,0.12,0,0,7,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1629022,Lonnie,Walker IV,L. Walker IV,lonnie-walker-iv,16,0:42,42.1,4.3,0.155,0.049,0.375,0,0,5,0,0,1,0,0,3,0.0,0,2,0.0,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,1627824,Guerschon,Yabusele,G. Yabusele,guerschon-yabusele,28,0:57,57.5,6.7,0.066,0.068,0.078,0,0,5,1,0,1,0,0,3,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0022401018,1610612759,San Antonio,Spurs,SAS,spurs,203084,Harrison,Barnes,H. Barnes,harrison-barnes,F,,40,1629052,Oshae,Brissett,O. Brissett,oshae-brissett,12,0:50,50.0,4.5,0.122,0.068,0.401,0,0,9,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
