gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0021800053,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:11 PM EST),period,start,0,0,1
0021800053,4,PT12M00.00S,1,1610612739,CLE,202684,Thompson,T. Thompson,0,0,0,,0,,,0,h,Jump Ball Thompson vs. Allen: Tip to Russell,Jump Ball,,1,0,2
0021800053,7,PT11M44.00S,1,1610612751,BKN,1628386,Allen,J. Allen,0,-4,0,Missed,1,,,0,v,MISS Allen Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,3
0021800053,8,PT11M42.00S,1,1610612739,CLE,202684,Thompson,T. Thompson,0,0,0,,0,,,0,h,Thompson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0021800053,9,PT11M28.00S,1,1610612739,CLE,1626224,Osman,C. Osman,-79,138,16,Made,1,2,0,2,h,Osman 16' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,5
0021800053,10,PT11M14.00S,1,1610612751,BKN,1627747,LeVert,C. LeVert,-2,28,3,Missed,1,,,0,v,MISS LeVert 3' Layup,Missed Shot,Layup Shot,1,2,6
0021800053,11,PT11M11.00S,1,1610612739,CLE,201567,Love,K. Love,0,0,0,,0,,,0,h,Love REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0021800053,12,PT11M01.00S,1,1610612739,CLE,202684,Thompson,T. Thompson,-3,19,2,Missed,1,,,0,h,MISS Thompson 2' Layup,Missed Shot,Layup Shot,1,2,8
0021800053,13,PT10M59.00S,1,1610612751,BKN,201162,Dudley,J. Dudley,0,0,0,,0,,,0,v,Dudley REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0021800053,14,PT10M47.00S,1,1610612751,BKN,1626156,Russell,D. Russell,228,23,0,Missed,1,,,0,v,MISS Russell 3PT Jump Shot,Missed Shot,Jump Shot,1,3,10
0021800053,15,PT10M44.00S,1,1610612739,CLE,203918,Hood,R. Hood,0,0,0,,0,,,0,h,Hood REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,11
0021800053,16,PT10M35.00S,1,1610612739,CLE,203918,Hood,R. Hood,-47,103,11,Missed,1,,,0,h,MISS Hood 11' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,12
0021800053,17,PT10M32.00S,1,1610612751,BKN,203925,Harris,J. Harris,0,0,0,,0,,,0,v,Harris REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0021800053,18,PT10M20.00S,1,1610612751,BKN,201162,Dudley,J. Dudley,230,4,0,Made,1,2,3,5,v,Dudley 3PT Jump Shot (3 PTS) (LeVert 1 AST),Made Shot,Jump Shot,1,3,14
0021800053,20,PT10M00.00S,1,1610612739,CLE,202684,Thompson,T. Thompson,30,122,13,Missed,1,,,0,h,MISS Thompson 13' Jump Shot,Missed Shot,Jump Shot,1,2,15
0021800053,21,PT09M58.00S,1,1610612739,CLE,202684,Thompson,T. Thompson,0,0,0,,0,,,0,h,Thompson REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,16
