GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400830,1610612753,Magic,ORL,Orlando,240.000000:00,85.3,88.2,135.5,132.6,-50.2,-44.4,0.636,1.75,16.3,0.305,0.757,0.479,12.479,12.9,0.394,0.426,1.0,0.196,93.1,92.5,77.08,93,0.298
0022400830,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,135.5,132.6,85.3,88.2,50.2,44.4,0.556,2.08,20.2,0.243,0.695,0.521,13.327,13.0,0.681,0.701,1.0,0.2,93.1,92.5,77.08,92,0.702
