GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022501136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,43,92,0.467,16,47,0.34,15,19,0.789,9,37,46,26,8,6,9,20,117,9.0
0022501136,1610612754,Indiana,Pacers,IND,pacers,240:00,33,86,0.384,17,44,0.386,25,29,0.862,12,31,43,28,7,1,10,15,108,-9.0
