gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,203937,Kyle,Anderson,K. Anderson,kyle-anderson,F,,1,12:54,67.5,0,22,9,3,4,5,0,9,19,0.474,1,2,0.5
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,200746,LaMarcus,Aldridge,L. Aldridge,lamarcus-aldridge,F,,12,13:43,75.0,0,16,12,4,0,0,0,8,14,0.571,0,2,0.0
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,202722,Davis,Bertans,D. Bertans,davis-bertans,C,,42,10:59,57.4,0,17,2,4,2,0,0,5,17,0.294,1,7,0.143
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,201988,Patty,Mills,P. Mills,patty-mills,G,,8,11:58,62.9,0,11,1,2,0,0,0,4,10,0.4,1,3,0.333
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,1627749,Dejounte,Murray,D. Murray,dejounte-murray,G,,5,11:34,59.9,0,10,4,2,1,1,0,3,8,0.375,2,4,0.5
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,200752,Rudy,Gay,R. Gay,rudy-gay,,,22,6:15,32.3,0,5,4,4,1,1,1,2,6,0.333,1,4,0.25
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,1938,Manu,Ginobili,M. Ginobili,manu-ginobili,,,20,2:57,14.5,0,6,0,3,0,0,1,3,4,0.75,0,1,0.0
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,201980,Danny,Green,D. Green,danny-green,,,14,7:32,42.8,0,14,0,5,0,0,1,6,10,0.6,1,3,0.333
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,2225,Tony,Parker,T. Parker,tony-parker,,,9,6:49,38.0,0,7,1,1,0,0,0,3,7,0.429,1,3,0.333
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,203530,Joffrey,Lauvergne,J. Lauvergne,joffrey-lauvergne,,,77,4:39,22.9,0,4,2,1,0,0,0,2,5,0.4,0,1,0.0
0021700976,1610612759,San Antonio,Spurs,SAS,spurs,1627854,Bryn,Forbes,B. Forbes,bryn-forbes,,,11,2:31,16.0,0,3,0,0,0,0,0,0,1,0.0,0,0,0.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,201142,Kevin,Durant,K. Durant,kevin-durant,F,,35,17:31,80.0,0,19,10,2,1,0,4,9,21,0.429,1,5,0.2
0021700976,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,23,15:50,72.9,0,21,10,2,1,3,2,8,19,0.421,1,5,0.2
0021700976,1610612744,Golden State,Warriors,GSW,warriors,201580,JaVale,McGee,J. McGee,javale-mcgee,C,,1,7:18,34.8,0,20,4,3,1,0,4,8,16,0.5,2,2,1.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,202691,Klay,Thompson,K. Thompson,klay-thompson,G,,11,15:54,73.4,0,4,2,6,1,0,0,2,8,0.25,0,4,0.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,30,0:60,5.0,0,0,0,0,1,0,0,0,1,0.0,0,0,0.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,1626188,Quinn,Cook,Q. Cook,quinn-cook,,,4,9:23,43.3,0,9,1,5,0,0,0,4,6,0.667,1,1,1.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,2585,Zaza,Pachulia,Z. Pachulia,zaza-pachulia,,,27,4:35,23.6,0,14,2,1,1,1,0,7,8,0.875,0,0,0.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,201956,Omri,Casspi,O. Casspi,omri-casspi,,,18,5:19,26.5,0,5,1,0,1,0,1,1,2,0.5,1,1,1.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,201156,Nick,Young,N. Young,nick-young,,,6,11:46,54.9,0,11,1,1,2,1,0,4,8,0.5,0,1,0.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,2733,Shaun,Livingston,S. Livingston,shaun-livingston,,,34,10:42,50.7,0,12,5,4,0,0,1,4,11,0.364,0,2,0.0
0021700976,1610612744,Golden State,Warriors,GSW,warriors,1626172,Kevon,Looney,K. Looney,kevon-looney,,,5,6:07,29.9,0,2,1,3,3,1,0,1,5,0.2,0,1,0.0
