GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800468,1610612746,LA,Clippers,LAC,clippers,240:00,47,83,0.566,6,20,0.3,25,31,0.806,11,29,40,26,5,5,12,25,125,4.0
0021800468,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,43,92,0.467,10,28,0.357,25,33,0.758,16,29,45,24,8,0,11,30,121,-4.0
