GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022500842,1610612765,Detroit,Pistons,DET,pistons,240:00,620.0,124.0,580.0,116.0,40.0,8.0,0.604,1.71,19.6,0.422,0.649,0.549,17.0,17.0,0.59,0.617,1.0,0.966,20.0,100.0,83.33,100.0,0.579
0022500842,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,580.0,116.0,620.0,124.0,-40.0,-8.0,0.718,2.0,18.9,0.351,0.578,0.451,14.0,14.0,0.5,0.551,1.0,0.975,20.0,100.0,83.33,100.0,0.421
