GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400943,1610612746,LAC,LA,202695,Kawhi Leonard,Kawhi,F,,36.000000:19,120.1,121.1,119.5,121.3,0.6,-0.3,0.13,3.0,12.0,0.026,0.259,0.123,4.0,0.7,0.68,0.259,0.26,100.95,99.79,83.16,76,0.152
0022400943,1610612746,LAC,LA,201587,Nicolas Batum,Nicolas,F,,28.000000:24,125.3,121.3,121.8,126.7,3.5,-5.4,0.0,0.0,0.0,0.037,0.043,0.04,0.0,0.444,0.444,0.136,0.14,102.66,102.25,85.21,61,0.028
0022400943,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,38.000000:25,125.5,126.3,117.3,119.0,8.2,7.3,0.172,5.0,26.3,0.135,0.194,0.162,5.3,0.75,0.738,0.157,0.158,100.36,99.33,82.78,80,0.133
0022400943,1610612746,LAC,LA,1627739,Kris Dunn,Kris,G,,31.000000:11,120.7,121.9,110.0,112.1,10.8,9.8,0.2,5.0,29.4,0.034,0.091,0.059,5.9,0.5,0.5,0.171,0.172,101.49,100.05,83.37,64,0.068
0022400943,1610612746,LAC,LA,201935,James Harden,James,G,,39.000000:53,128.2,125.9,119.9,122.9,8.2,3.0,0.486,2.83,40.5,0.0,0.114,0.056,14.3,0.533,0.659,0.272,0.276,101.41,101.09,84.25,85,0.138
0022400943,1610612746,LAC,LA,203992,Bogdan Bogdanović,Bogdan,,,15.000000:50,99.0,94.3,164.3,157.6,-65.3,-63.3,0.1,1.0,9.1,0.095,0.0,0.057,9.1,0.389,0.424,0.244,0.254,98.48,103.08,85.9,35,0.023
0022400943,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,,19.000000:47,99.5,100.0,160.5,159.5,-61.0,-59.5,0.091,0.0,11.1,0.0,0.083,0.029,0.0,0.563,0.563,0.174,0.177,92.15,92.2,76.83,39,0.09
0022400943,1610612746,LAC,LA,1627884,Derrick Jones Jr.,Derrick,,,25.000000:43,127.6,127.3,140.4,138.5,-12.8,-11.2,0.045,1.0,10.0,0.034,0.087,0.058,10.0,0.643,0.661,0.141,0.143,99.04,99.86,83.21,55,0.056
0022400943,1610612746,LAC,LA,1641738,Kobe Brown,Kobe,,,4.000000:28,75.0,75.0,168.9,166.7,-93.9,-91.7,0.333,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,90.7,91.34,76.12,8,0.0
0022400943,1610612746,LAC,LA,1629234,Drew Eubanks,Drew,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400943,1610612746,LAC,LA,1641757,Jordan Miller,Jordan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400943,1610612746,LAC,LA,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
