GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021800307,1610612755,76ers,PHI,Philadelphia,240:00,18.51,18,66,83,447,6,1,325,34,19,37,0.514,28,50,0.56,0.54,17,27,0.63,0021800307
0021800307,1610612752,Knicks,NYK,New York,240:00,18.22,31,46,75,396,0,0,276,14,15,40,0.375,17,52,0.327,0.348,22,33,0.667,0021800307
