GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800673,1610612753,Orlando,Magic,ORL,magic,240:00,47,94,0.5,10,26,0.385,11,14,0.786,12,37,49,26,5,6,13,18,115,-2.0
0021800673,1610612751,Brooklyn,Nets,BKN,nets,240:00,44,97,0.454,19,46,0.413,10,15,0.667,9,32,41,24,5,5,11,19,117,2.0
