GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,203090,Maurice,Harkless,M. Harkless,maurice-harkless,F,,,22:57,102.0,102.0,100.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.097,0.065,0.0,0.5,0.5,0.094,0.094,105.64,105.64,88.03,50.0,0.023,Maurice Harkless
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,202329,Al-Farouq,Aminu,A. Aminu,al-farouq-aminu,F,,,33:31,105.6,105.6,97.3,97.3,8.3,8.3,0.083,2.0,20.0,0.075,0.278,0.171,10.0,0.917,0.872,0.096,0.096,103.83,103.83,86.52,72.0,0.169,Al-Farouq Aminu
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,203994,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,,29:41,104.9,104.9,101.6,101.6,3.3,3.3,0.05,0.25,6.7,0.063,0.257,0.164,26.7,0.444,0.455,0.206,0.206,100.26,100.26,83.55,61.0,0.053,Jusuf Nurkić
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,203468,CJ,McCollum,C. McCollum,cj-mccollum,G,,,39:35,108.2,108.2,97.6,97.6,10.6,10.6,0.138,2.0,15.4,0.024,0.045,0.035,7.7,0.421,0.453,0.229,0.229,103.07,103.07,85.89,85.0,0.05,CJ McCollum
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,203081,Damian,Lillard,D. Lillard,damian-lillard,G,,,37:31,96.3,96.3,108.4,108.4,-12.1,-12.1,0.444,1.33,19.5,0.05,0.122,0.09,14.6,0.478,0.583,0.367,0.367,104.91,104.91,87.42,81.0,0.181,Damian Lillard
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,202323,Evan,Turner,E. Turner,evan-turner,,,,29:52,98.5,98.5,123.5,123.5,-25.0,-25.0,0.235,2.0,22.2,0.059,0.097,0.077,11.1,0.5,0.553,0.192,0.192,107.68,107.68,89.73,66.0,0.093,Evan Turner
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,1628380,Zach,Collins,Z. Collins,zach-collins,,,,16:33,91.7,91.7,120.6,120.6,-28.9,-28.9,0.0,0.0,0.0,0.0,0.048,0.03,0.0,0.5,0.5,0.053,0.053,101.53,101.53,84.61,36.0,0.067,Zach Collins
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,203086,Meyers,Leonard,M. Leonard,meyers-leonard,,,,6:03,50.0,50.0,154.5,154.5,-104.5,-104.5,0.0,0.0,0.0,0.0,0.143,0.077,100.0,0.0,1.136,0.083,0.083,91.29,91.29,76.07,12.0,-0.077,Meyers Leonard
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,203552,Seth,Curry,S. Curry,seth-curry,,,,9:17,72.2,72.2,122.2,122.2,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.5,0.5,0.25,0.25,93.07,93.07,77.56,18.0,-0.136,Seth Curry
0021800352,1610612757,Portland,Trail Blazers,POR,blazers,203917,Nik,Stauskas,N. Stauskas,nik-stauskas,,,,15:00,100.0,100.0,103.2,103.2,-3.2,-3.2,0.111,0.0,12.5,0.077,0.111,0.097,0.0,0.429,0.429,0.2,0.2,100.77,100.77,83.97,32.0,0.095,Nik Stauskas
