GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021800845,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,631.1,126.2,588.2,117.6,42.8,8.6,0.596,2.15,18.8,0.383,0.757,0.548,12.621,12.6,0.556,0.614,1.0,0.967,20.5,102.5,85.42,103.0,0.562
0021800845,1610612746,LA,Clippers,LAC,clippers,240:00,588.2,117.6,631.1,126.2,-42.8,-8.6,0.649,1.14,17.8,0.243,0.617,0.452,20.588,20.6,0.597,0.673,1.0,0.991,20.5,102.5,85.42,102.0,0.438
