GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400418,1610612765,DET,Detroit,203501,Tim Hardaway Jr.,Tim,F,,23.000000:19,129.1,130.0,118.4,117.4,10.6,12.6,0.167,0.0,27.3,0.045,0.143,0.093,0.0,0.375,0.375,0.138,0.145,98.79,98.83,82.36,50,0.069
0022400418,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,27.000000:03,129.8,126.8,127.9,123.6,1.8,3.1,0.087,0.0,20.0,0.0,0.125,0.061,0.0,0.143,0.254,0.127,0.134,95.7,98.47,82.06,56,0.008
0022400418,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,31.000000:57,110.5,112.5,125.7,123.9,-15.2,-11.4,0.15,3.0,21.4,0.057,0.258,0.152,7.1,0.625,0.666,0.149,0.155,98.54,98.39,81.99,64,0.149
0022400418,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,,32.000000:55,113.3,117.6,116.4,115.7,-3.1,1.9,0.0,0.0,0.0,0.081,0.091,0.086,17.6,0.654,0.663,0.215,0.219,102.22,100.62,83.85,68,0.083
0022400418,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,38.000000:11,117.1,116.0,113.5,108.9,3.7,7.2,0.455,3.33,23.3,0.0,0.108,0.051,7.0,0.458,0.564,0.367,0.378,98.07,100.56,83.8,81,0.155
0022400418,1610612765,DET,Detroit,1627736,Malik Beasley,Malik,,,27.000000:13,101.9,101.7,106.6,106.7,-4.7,-5.0,0.143,0.0,10.5,0.029,0.034,0.032,0.0,0.625,0.652,0.25,0.262,105.71,105.82,88.18,60,0.123
0022400418,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,,,18.000000:18,94.3,90.0,93.9,90.2,0.4,-0.2,0.0,0.0,0.0,0.095,0.353,0.211,14.3,0.6,0.595,0.152,0.162,101.7,106.21,88.51,40,0.158
0022400418,1610612765,DET,Detroit,1630194,Paul Reed,Paul,,,12.000000:51,136.4,133.3,86.8,88.9,49.5,44.4,0.25,0.0,40.0,0.0,0.214,0.111,0.0,1.167,1.167,0.097,0.099,100.9,100.83,84.02,27,0.206
0022400418,1610612765,DET,Detroit,1631323,Simone Fontecchio,Simone,,,13.000000:59,94.5,96.8,111.8,106.5,-17.3,-9.7,0.182,2.0,33.3,0.059,0.154,0.1,16.7,0.0,0.0,0.108,0.115,105.18,106.41,88.68,31,0.01
0022400418,1610612765,DET,Detroit,1641842,Ronald Holland II,Ronald,,,6.000000:39,37.5,42.9,147.9,140.0,-110.4,-97.1,0.0,0.0,0.0,0.0,0.25,0.071,33.3,0.0,0.0,0.176,0.176,108.99,104.66,87.22,14,-0.108
0022400418,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,,7.000000:34,113.4,111.8,86.4,82.4,26.9,29.4,0.2,0.0,33.3,0.0,0.0,0.0,0.0,0.75,0.75,0.1,0.107,104.54,107.84,89.87,17,0.082
0022400418,1610612765,DET,Detroit,1641752,Bobi Klintman,Bobi,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400418,1610612765,DET,Detroit,1631111,Wendell Moore Jr.,Wendell,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400418,1610612758,SAC,Sacramento,201942,DeMar DeRozan,DeMar,F,,36.000000:10,117.9,114.7,119.3,117.6,-1.4,-2.9,0.174,4.0,19.0,0.0,0.079,0.042,4.8,0.577,0.607,0.21,0.218,96.77,98.87,82.39,75,0.102
0022400418,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,37.000000:04,117.7,114.5,116.5,116.7,1.2,-2.2,0.074,2.0,13.3,0.061,0.25,0.164,6.7,0.409,0.463,0.157,0.163,98.44,99.71,83.09,76,0.094
0022400418,1610612758,SAC,Sacramento,203458,Alex Len,Alex,C,,22.000000:42,119.7,115.2,119.6,120.0,0.1,-4.8,0.222,4.0,57.1,0.05,0.217,0.14,14.3,1.0,1.064,0.06,0.062,94.56,96.21,80.18,46,0.114
0022400418,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,G,,29.000000:38,115.8,112.3,112.8,114.8,3.0,-2.4,0.0,0.0,0.0,0.0,0.033,0.017,14.3,0.591,0.631,0.194,0.203,101.31,102.05,85.04,65,0.056
0022400418,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,38.000000:25,108.9,106.1,121.6,125.0,-12.7,-18.9,0.19,1.33,12.1,0.024,0.125,0.074,9.1,0.48,0.494,0.315,0.33,101.31,101.21,84.34,82,0.09
0022400418,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,,,13.000000:39,121.6,117.2,115.8,116.1,5.8,1.1,0.1,0.5,14.3,0.083,0.056,0.067,28.6,0.625,0.625,0.188,0.194,103.87,105.56,87.97,29,0.042
0022400418,1610612758,SAC,Sacramento,1628989,Kevin Huerter,Kevin,,,23.000000:03,107.9,110.2,100.6,104.2,7.4,6.0,0.214,3.0,25.0,0.091,0.115,0.104,8.3,0.429,0.508,0.167,0.17,103.89,101.01,84.18,49,0.114
0022400418,1610612758,SAC,Sacramento,1642403,Isaac Jones,Isaac,,,3.000000:15,71.1,75.0,128.6,128.6,-57.5,-53.6,1.0,1.0,33.3,0.0,0.0,0.0,33.3,1.0,1.042,0.222,0.237,113.84,110.6,92.17,8,0.207
0022400418,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,,,25.000000:18,108.8,105.3,105.6,109.1,3.2,-3.8,0.0,0.0,0.0,0.038,0.233,0.143,7.7,0.875,0.868,0.206,0.22,106.25,106.25,88.54,57,0.181
0022400418,1610612758,SAC,Sacramento,1641732,Colby Jones,Colby,,,10.000000:46,116.2,108.7,52.3,56.5,63.9,52.2,0.167,1.0,33.3,0.0,0.059,0.042,33.3,1.0,1.0,0.083,0.089,103.4,102.51,85.42,23,0.045
0022400418,1610612758,SAC,Sacramento,203109,Jae Crowder,Jae,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400418,1610612758,SAC,Sacramento,203926,Doug McDermott,Doug,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400418,1610612758,SAC,Sacramento,1629162,Jordan McLaughlin,Jordan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400418,1610612758,SAC,Sacramento,1631115,Orlando Robinson,Orlando,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
