GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0022501041,1610612748,Miami,Heat,MIA,heat,1641796,Pelle,Larsson,P. Larsson,pelle-larsson,F,,,22:38,2,6,0.333,0,1,0.0,3,3,1.0,1,0,1,3,2,0,2,2,7,-23.0,Pelle Larsson
0022501041,1610612748,Miami,Heat,MIA,heat,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,F,,,19:38,4,7,0.571,1,3,0.333,0,0,0.0,1,2,3,1,2,1,0,4,9,-18.0,Andrew Wiggins
0022501041,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,C,,,28:42,5,17,0.294,2,10,0.2,6,6,1.0,0,3,3,4,1,0,0,0,18,-26.0,Bam Adebayo
0022501041,1610612748,Miami,Heat,MIA,heat,1629639,Tyler,Herro,T. Herro,tyler-herro,G,,,26:14,6,11,0.545,2,6,0.333,4,4,1.0,0,5,5,2,0,1,2,0,18,-19.0,Tyler Herro
0022501041,1610612748,Miami,Heat,MIA,heat,1630558,Davion,Mitchell,D. Mitchell,davion-mitchell,G,,,22:10,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,3,2,0,1,3,2,-10.0,Davion Mitchell
0022501041,1610612748,Miami,Heat,MIA,heat,1631170,Jaime,Jaquez Jr.,J. Jaquez Jr.,jaime-jaquez-jr,,,,19:28,3,8,0.375,2,4,0.5,0,0,0.0,0,2,2,6,0,1,1,1,8,-13.0,Jaime Jaquez Jr.
0022501041,1610612748,Miami,Heat,MIA,heat,1626181,Norman,Powell,N. Powell,norman-powell,,,,29:43,7,18,0.389,4,11,0.364,3,4,0.75,0,4,4,2,0,0,4,4,21,-17.0,Norman Powell
0022501041,1610612748,Miami,Heat,MIA,heat,1642276,Kel'el,Ware,K. Ware,kelel-ware,,,,22:19,3,10,0.3,1,6,0.167,0,0,0.0,0,7,7,1,0,2,1,1,7,-3.0,Kel'el Ware
0022501041,1610612748,Miami,Heat,MIA,heat,1642857,Kasparas,Jakučionis,K. Jakučionis,kasparas-jakučionis,,,,22:17,3,6,0.5,2,3,0.667,0,0,0.0,3,3,6,5,2,1,0,1,8,-3.0,Kasparas Jakučionis
0022501041,1610612748,Miami,Heat,MIA,heat,1642066,Myron,Gardner,M. Gardner,myron-gardner,,,,18:20,3,7,0.429,2,6,0.333,1,1,1.0,0,2,2,0,1,2,0,3,9,3.0,Myron Gardner
