GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1627827,Dorian,Finney-Smith,D. Finney-Smith,dorian-finney-smith,F,,,34:32,5,10,0.5,4,6,0.667,0,0,0.0,0,6,6,6,0,1,1,3,14,12.0,Dorian Finney-Smith
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1717,Dirk,Nowitzki,D. Nowitzki,dirk-nowitzki,F,,,29:08,5,13,0.385,2,5,0.4,2,4,0.5,0,6,6,1,2,2,1,4,14,8.0,Dirk Nowitzki
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,203939,Dwight,Powell,D. Powell,dwight-powell,C,,,29:22,8,10,0.8,0,0,0.0,0,1,0.0,1,2,3,2,0,1,1,6,16,4.0,Dwight Powell
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,203501,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,G,,,36:15,8,18,0.444,4,9,0.444,2,2,1.0,0,4,4,2,0,0,0,2,22,-2.0,Tim Hardaway Jr.
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1628973,Jalen,Brunson,J. Brunson,jalen-brunson,G,,,26:25,6,10,0.6,2,2,1.0,2,2,1.0,2,0,2,7,0,0,1,2,16,-4.0,Jalen Brunson
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1628467,Maxi,Kleber,M. Kleber,maxi-kleber,,,,25:08,5,11,0.455,3,6,0.5,5,5,1.0,5,7,12,1,0,1,0,0,18,-6.0,Maxi Kleber
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1628382,Justin,Jackson,J. Jackson,justin-jackson,,,,15:43,2,3,0.667,0,1,0.0,0,0,0.0,1,4,5,2,0,0,1,2,4,6.0,Justin Jackson
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,2734,Devin,Harris,D. Harris,devin-harris,,,,21:53,2,6,0.333,0,3,0.0,2,2,1.0,0,2,2,9,0,0,0,2,6,-2.0,Devin Harris
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,203504,Trey,Burke,T. Burke,trey-burke,,,,21:35,5,8,0.625,1,2,0.5,0,0,0.0,0,0,0,2,1,0,0,1,11,9.0,Trey Burke
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1628961,Kostas,Antetokounmpo,K. Antetokounmpo,kostas-antetokounmpo,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Kostas Antetokounmpo
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1629151,Ryan,Broekhoff,R. Broekhoff,ryan-broekhoff,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Ryan Broekhoff
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,201584,Courtney,Lee,C. Lee,courtney-lee,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Courtney Lee
0021801037,1610612742,Dallas,Mavericks,DAL,mavericks,1626257,Salah,Mejri,S. Mejri,salah-mejri,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Salah Mejri
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1626224,Cedi,Osman,C. Osman,cedi-osman,F,,,36:39,8,16,0.5,6,7,0.857,0,0,0.0,1,2,3,4,0,0,0,2,22,5.0,Cedi Osman
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201567,Kevin,Love,K. Love,kevin-love,F,,,32:27,6,15,0.4,2,9,0.222,8,8,1.0,0,12,12,4,0,0,0,1,22,7.0,Kevin Love
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1627790,Ante,Zizic,A. Zizic,ante-zizic,C,,,30:49,4,5,0.8,0,0,0.0,3,3,1.0,2,3,5,3,0,0,2,4,11,14.0,Ante Zizic
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,202688,Brandon,Knight,B. Knight,brandon-knight,G,,,20:19,2,6,0.333,1,3,0.333,0,0,0.0,0,2,2,1,0,0,1,4,5,-12.0,Brandon Knight
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629012,Collin,Sexton,C. Sexton,collin-sexton,G,,,38:21,10,16,0.625,4,7,0.571,4,5,0.8,0,2,2,4,0,0,0,2,28,3.0,Collin Sexton
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,,,,30:25,6,12,0.5,1,5,0.2,4,4,1.0,1,1,2,2,0,0,2,2,17,-6.0,Jordan Clarkson
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1627737,Marquese,Chriss,M. Chriss,marquese-chriss,,,,17:06,1,5,0.2,0,1,0.0,2,2,1.0,1,1,2,2,0,0,0,1,4,-17.0,Marquese Chriss
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628021,David,Nwaba,D. Nwaba,david-nwaba,,,,15:34,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,3,4,-14.0,David Nwaba
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203917,Nik,Stauskas,N. Stauskas,nik-stauskas,,,,18:21,1,7,0.143,1,6,0.167,0,0,0.0,1,3,4,0,1,0,1,1,3,-5.0,Nik Stauskas
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629061,Deng,Adel,D. Adel,deng-adel,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Deng Adel
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,101112,Channing,Frye,C. Frye,channing-frye,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Channing Frye
0021801037,1610612739,Cleveland,Cavaliers,CLE,cavaliers,202684,Tristan,Thompson,T. Thompson,tristan-thompson,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Tristan Thompson
