GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022500203,1610612742,Mavericks,DAL,Dallas,240:00,17.17,33,70,101,402,5,4,270,25,20,41,0.488,17,48,0.354,0.416,17,28,0.607,0022500203
0022500203,1610612749,Bucks,MIL,Milwaukee,240:00,16.74,25,70,91,441,3,1,313,24,17,35,0.486,24,56,0.429,0.451,19,31,0.613,0022500203
