GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022401085,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,38,92,0.413,9,31,0.29,13,17,0.765,14,43,57,24,9,8,17,17,98,4.0
0022401085,1610612766,Charlotte,Hornets,CHA,hornets,240:00,32,91,0.352,8,33,0.242,22,25,0.88,12,38,50,20,15,6,14,17,94,-4.0
