GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022500499,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,F,,26:31,3.9,1.87,3,5,8,28,1,0,15,0,1,3,0.333,4,10,0.4,0.385,0,0,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,F,,34:29,4.18,2.63,0,5,5,57,0,0,35,7,5,6,0.833,4,7,0.571,0.692,0,0,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,C,,32:36,3.99,2.36,6,12,18,49,0,1,35,1,2,2,1.0,6,9,0.667,0.727,4,7,0.571,0022500499
0022500499,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,G,,17:51,4.24,1.38,0,0,0,14,0,0,12,0,0,0,0.0,1,2,0.5,0.5,1,1,1.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,G,,35:39,3.91,2.53,0,2,2,59,1,0,27,6,2,7,0.286,6,15,0.4,0.364,3,3,1.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1627936,Alex Caruso,,,22:24,4.43,1.82,2,3,5,36,0,0,31,3,1,1,1.0,0,3,0.0,0.25,0,0,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1642349,Ajay Mitchell,,,27:12,4.51,2.23,2,8,10,37,0,0,24,3,1,3,0.333,3,6,0.5,0.444,0,0,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1642382,Branden Carlson,,,6:59,4.54,0.56,3,4,7,12,0,0,9,0,0,0,0.0,0,2,0.0,0.0,0,1,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,,,19:17,4.43,1.54,0,8,8,22,0,0,18,0,0,0,0.0,2,3,0.667,0.667,0,0,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,,,6:47,4.18,0.53,5,4,7,5,0,0,4,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,,,10:15,4.39,0.82,0,4,4,10,1,0,8,0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,0022500499
0022500499,1610612760,OKC,Oklahoma City,1642959,Chris Youngblood,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500499
0022500499,1610612756,PHX,Phoenix,1628415,Dillon Brooks,F,,33:33,4.11,2.52,1,7,8,46,1,1,20,2,4,7,0.571,4,10,0.4,0.471,2,2,1.0,0022500499
0022500499,1610612756,PHX,Phoenix,1626220,Royce O'Neale,F,,31:31,4.13,2.36,3,5,7,70,0,1,60,3,0,2,0.0,1,6,0.167,0.125,0,1,0.0,0022500499
0022500499,1610612756,PHX,Phoenix,1631109,Mark Williams,C,,21:17,4.19,1.61,5,4,9,35,0,0,25,0,3,5,0.6,0,0,0.0,0.6,2,2,1.0,0022500499
0022500499,1610612756,PHX,Phoenix,1626164,Devin Booker,G,,38:11,3.85,2.67,3,5,8,74,3,0,49,9,3,5,0.6,2,6,0.333,0.455,0,1,0.0,0022500499
0022500499,1610612756,PHX,Phoenix,1631221,Collin Gillespie,G,,25:52,4.55,2.13,4,9,13,60,1,0,45,3,1,2,0.5,2,8,0.25,0.3,2,2,1.0,0022500499
0022500499,1610612756,PHX,Phoenix,1630692,Jordan Goodwin,,,30:47,4.38,2.45,2,6,8,50,0,0,32,0,0,0,0.0,9,16,0.563,0.563,1,1,1.0,0022500499
0022500499,1610612756,PHX,Phoenix,1642345,Oso Ighodaro,,,23:38,4.16,1.79,6,8,14,27,0,0,23,0,2,3,0.667,0,0,0.0,0.667,3,3,1.0,0022500499
0022500499,1610612756,PHX,Phoenix,1642346,Ryan Dunn,,,20:47,4.54,1.71,5,6,10,35,1,0,26,2,0,0,0.0,3,8,0.375,0.375,1,2,0.5,0022500499
0022500499,1610612756,PHX,Phoenix,1631123,Jamaree Bouyea,,,9:28,4.57,0.8,2,1,3,14,0,0,13,1,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0022500499
0022500499,1610612756,PHX,Phoenix,1630587,Isaiah Livers,,,4:56,4.44,0.41,0,2,2,7,0,0,5,1,0,0,0.0,1,1,1.0,1.0,0,1,0.0,0022500499
0022500499,1610612756,PHX,Phoenix,1642853,Rasheer Fleming,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500499
0022500499,1610612756,PHX,Phoenix,1628502,Nigel Hayes-Davis,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500499
0022500499,1610612756,PHX,Phoenix,1642863,Khaman Maluach,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500499
0022500499,1610612756,PHX,Phoenix,1630208,Nick Richards,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022500499
