GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021900130,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,24.000000:20,5.0,9.0,0.556,1.0,4.0,0.25,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,11.0,-4.0
0021900130,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,F,,23.000000:33,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,11.0,2.0
0021900130,1610612742,DAL,Dallas,1626246,Boban Marjanović,Boban,C,,16.000000:20,3.0,5.0,0.6,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,9.0,5.0
0021900130,1610612742,DAL,Dallas,203552,Seth Curry,Seth,G,,24.000000:50,4.0,12.0,0.333,3.0,7.0,0.429,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,16.0,-4.0
0021900130,1610612742,DAL,Dallas,1629029,Luka Dončić,Luka,G,,28.000000:41,9.0,16.0,0.563,2.0,6.0,0.333,4.0,5.0,0.8,3.0,11.0,14.0,8.0,2.0,0.0,2.0,0.0,24.0,1.0
0021900130,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,,,29.000000:16,5.0,8.0,0.625,0.0,1.0,0.0,1.0,3.0,0.333,2.0,5.0,7.0,3.0,2.0,2.0,2.0,3.0,11.0,18.0
0021900130,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,22.000000:13,7.0,14.0,0.5,5.0,9.0,0.556,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,19.0
0021900130,1610612742,DAL,Dallas,1628382,Justin Jackson,Justin,,,25.000000:27,6.0,10.0,0.6,4.0,7.0,0.571,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,17.0,13.0
0021900130,1610612742,DAL,Dallas,1626153,Delon Wright,Delon,,,23.000000:40,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,6.0,0.0,0.0,1.0,1.0,6.0,20.0
0021900130,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,18.000000:49,6.0,8.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,3.0,2.0,13.0,15.0
0021900130,1610612742,DAL,Dallas,1629151,Ryan Broekhoff,Ryan,,,2.000000:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
0021900130,1610612742,DAL,Dallas,200826,J.J. Barea,J.J.,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021900130,1610612742,DAL,Dallas,201584,Courtney Lee,Courtney,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021900130,1610612763,MEM,Memphis,203109,Jae Crowder,Jae,F,,30.000000:39,6.0,12.0,0.5,4.0,9.0,0.444,2.0,2.0,1.0,0.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,18.0,-14.0
0021900130,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,29.000000:33,10.0,17.0,0.588,2.0,6.0,0.333,1.0,2.0,0.5,1.0,3.0,4.0,2.0,0.0,1.0,4.0,4.0,23.0,-8.0
0021900130,1610612763,MEM,Memphis,202685,Jonas Valančiūnas,Jonas,C,,23.000000:18,3.0,11.0,0.273,0.0,4.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,10.0,-24.0
0021900130,1610612763,MEM,Memphis,1628415,Dillon Brooks,Dillon,G,,19.000000:49,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,0.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,5.0,5.0,-12.0
0021900130,1610612763,MEM,Memphis,1626145,Tyus Jones,Tyus,G,,27.000000:51,6.0,8.0,0.75,2.0,3.0,0.667,0.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,3.0,0.0,14.0,-14.0
0021900130,1610612763,MEM,Memphis,1629001,De'Anthony Melton,De'Anthony,,,20.000000:09,5.0,11.0,0.455,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,11.0,-2.0
0021900130,1610612763,MEM,Memphis,203524,Solomon Hill,Solomon,,,14.000000:39,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,-8.0
0021900130,1610612763,MEM,Memphis,203937,Kyle Anderson,Kyle,,,26.000000:28,6.0,8.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,0.0,3.0,12.0,-2.0
0021900130,1610612763,MEM,Memphis,1629741,Marko Guduric,Marko,,,28.000000:11,5.0,9.0,0.556,1.0,2.0,0.5,3.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0,14.0,-4.0
0021900130,1610612763,MEM,Memphis,203998,Bruno Caboclo,Bruno,,,9.000000:45,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0
0021900130,1610612763,MEM,Memphis,1629723,John Konchar,John,,,6.000000:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
0021900130,1610612763,MEM,Memphis,1629139,Yuta Watanabe,Yuta,,,2.000000:51,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0
0021900130,1610612763,MEM,Memphis,1629630,Ja Morant,Ja,,DNP - Rest,,,,,,,,,,,,,,,,,,,,
