GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400552,1610612759,SAS,San Antonio,1642264,Stephon Castle,Stephon,F,,35.000000:39,128.9,127.1,110.8,111.3,18.1,15.9,0.043,0.5,4.8,0.032,0.086,0.061,9.5,0.656,0.648,0.247,0.253,94.47,94.92,79.1,70,0.116
0022400552,1610612759,SAS,San Antonio,203084,Harrison Barnes,Harrison,F,,32.000000:18,135.7,140.0,112.0,110.9,23.8,29.1,0.103,0.0,21.4,0.071,0.069,0.07,0.0,0.688,0.799,0.149,0.151,96.92,95.85,79.88,65,0.119
0022400552,1610612759,SAS,San Antonio,1641705,Victor Wembanyama,Victor,C,,33.000000:56,143.4,142.0,108.0,105.9,35.3,36.1,0.192,5.0,20.8,0.04,0.226,0.143,4.2,0.647,0.643,0.25,0.256,95.48,96.9,80.75,69,0.171
0022400552,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,G,,33.000000:59,129.7,130.9,96.5,100.0,33.2,30.9,0.16,2.0,16.7,0.042,0.139,0.1,8.3,0.639,0.639,0.263,0.265,97.46,95.34,79.45,68,0.147
0022400552,1610612759,SAS,San Antonio,101108,Chris Paul,Chris,G,,28.000000:55,134.8,136.2,110.7,112.1,24.1,24.1,0.385,10.0,52.6,0.0,0.074,0.04,5.3,0.667,0.793,0.138,0.139,97.37,96.28,80.23,58,0.15
0022400552,1610612759,SAS,San Antonio,1629640,Keldon Johnson,Keldon,,,21.000000:15,117.9,125.0,94.8,97.8,23.1,27.2,0.167,1.5,27.3,0.048,0.038,0.043,18.2,0.75,0.776,0.151,0.149,105.08,100.52,83.76,44,0.115
0022400552,1610612759,SAS,San Antonio,1630577,Julian Champagnie,Julian,,,16.000000:37,116.6,117.6,121.9,124.2,-5.3,-6.6,0.0,0.0,0.0,0.056,0.0,0.029,0.0,0.143,0.143,0.175,0.183,98.16,96.77,80.64,34,-0.061
0022400552,1610612759,SAS,San Antonio,1629646,Charles Bassey,Charles,,,12.000000:23,87.0,95.8,102.2,107.7,-15.2,-11.9,0.125,0.5,16.7,0.2,0.375,0.29,33.3,0.667,0.667,0.161,0.159,104.35,96.9,80.75,24,0.24
0022400552,1610612759,SAS,San Antonio,1630200,Tre Jones,Tre,,,16.000000:59,113.3,117.6,102.0,102.9,11.3,14.7,0.133,0.0,28.6,0.059,0.053,0.056,0.0,0.4,0.4,0.122,0.124,98.41,96.09,80.08,34,0.08
0022400552,1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,Sandro,,,2.000000:06,180.4,140.0,40.0,40.0,140.4,100.0,0.0,0.0,0.0,0.5,0.0,0.143,0.0,1.0,1.064,0.333,0.41,101.49,114.29,95.24,5,0.5
0022400552,1610612759,SAS,San Antonio,1631104,Blake Wesley,Blake,,,2.000000:06,180.4,140.0,40.0,40.0,140.4,100.0,0.5,0.0,50.0,0.0,0.2,0.143,0.0,0.0,0.0,0.167,0.205,101.49,114.29,95.24,5,0.111
0022400552,1610612759,SAS,San Antonio,1631103,Malaki Branham,Malaki,,,2.000000:06,180.4,140.0,40.0,40.0,140.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.167,0.205,101.49,114.29,95.24,5,0.333
0022400552,1610612759,SAS,San Antonio,1628380,Zach Collins,Zach,,,1.000000:41,166.7,125.0,50.0,50.0,116.7,75.0,0.0,0.0,0.0,0.0,0.25,0.167,0.0,0.0,0.0,0.2,0.25,99.8,114.06,95.05,4,0.0
0022400552,1610612747,LAL,Los Angeles,1629060,Rui Hachimura,Rui,F,,29.000000:34,102.8,105.0,132.6,133.9,-29.7,-28.9,0.048,1.0,12.5,0.0,0.125,0.058,12.5,0.75,0.75,0.101,0.103,98.12,96.6,80.5,60,0.072
0022400552,1610612747,LAL,Los Angeles,2544,LeBron James,LeBron,F,,32.000000:06,104.9,104.6,124.6,127.7,-19.8,-23.1,0.421,1.14,28.6,0.029,0.143,0.079,25.0,0.727,0.705,0.25,0.264,98.27,97.2,81.0,65,0.116
0022400552,1610612747,LAL,Los Angeles,203076,Anthony Davis,Anthony,C,,32.000000:23,105.8,104.6,137.5,136.9,-31.7,-32.3,0.154,1.0,8.3,0.267,0.192,0.232,8.3,0.778,0.759,0.286,0.292,95.6,96.35,80.29,65,0.205
0022400552,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,G,,30.000000:54,106.1,106.3,131.5,129.0,-25.4,-22.7,0.048,1.0,7.7,0.0,0.04,0.018,7.7,0.455,0.437,0.16,0.164,96.31,97.09,80.91,63,0.021
0022400552,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,G,,33.000000:29,108.6,107.6,131.9,130.9,-23.3,-23.3,0.348,2.0,30.8,0.03,0.143,0.082,15.4,0.385,0.432,0.231,0.239,95.24,96.05,80.04,66,0.054
0022400552,1610612747,LAL,Los Angeles,1627827,Dorian Finney-Smith,Dorian,,,20.000000:10,84.7,87.5,117.2,120.0,-32.5,-32.5,0.0,0.0,0.0,0.04,0.111,0.07,16.7,0.375,0.41,0.125,0.13,97.92,95.21,79.34,40,0.03
0022400552,1610612747,LAL,Los Angeles,1629216,Gabe Vincent,Gabe,,,17.000000:22,101.0,105.6,116.1,117.1,-15.1,-11.6,0.083,0.33,10.0,0.048,0.059,0.053,30.0,0.583,0.583,0.2,0.202,100.83,98.12,81.77,36,0.05
0022400552,1610612747,LAL,Los Angeles,1629629,Cam Reddish,Cam,,,15.000000:22,100.8,100.0,129.5,134.4,-28.8,-34.4,0.0,0.0,0.0,0.1,0.133,0.114,0.0,0.214,0.214,0.175,0.185,101.46,99.96,83.3,32,-0.014
0022400552,1610612747,LAL,Los Angeles,1629637,Jaxson Hayes,Jaxson,,,12.000000:45,106.1,107.4,121.3,122.2,-15.2,-14.8,0.111,0.0,20.0,0.063,0.0,0.036,0.0,0.5,0.5,0.121,0.128,102.63,101.65,84.71,27,0.034
0022400552,1610612747,LAL,Los Angeles,1642261,Dalton Knecht,Dalton,,,13.000000:49,131.2,127.6,130.1,131.0,1.1,-3.4,0.077,0.0,14.3,0.0,0.2,0.111,0.0,0.2,0.396,0.188,0.192,99.71,100.75,83.96,29,0.069
0022400552,1610612747,LAL,Los Angeles,1642439,Quincy Olivari,Quincy,,,2.000000:06,40.0,40.0,180.4,140.0,-140.4,-100.0,1.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,101.49,114.29,95.24,5,-0.111
0022400552,1610612747,LAL,Los Angeles,1629003,Shake Milton,Shake,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
