GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022400825,1610612748,Heat,MIA,Miami,240:00,18.08,26,53,78,408,1,3,286,15,16,38,0.421,11,46,0.239,0.321,23,33,0.697,0022400825
0022400825,1610612737,Hawks,ATL,Atlanta,240:00,18.3,26,63,87,420,4,4,300,29,17,33,0.515,23,55,0.418,0.455,11,20,0.55,0022400825
