GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1642843,Cooper,Flagg,C. Flagg,cooper-flagg,F,,,33:15,126.1,126.1,110.1,110.1,15.9,15.9,0.269,7.0,28.0,0.135,0.026,0.079,4.0,0.375,0.385,0.205,0.205,99.61,99.61,83.01,69.0,0.063,Cooper Flagg
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1629023,P.J.,Washington,P. Washington,pj-washington,F,,,27:59,120.3,120.3,115.0,115.0,5.3,5.3,0.043,1.0,6.7,0.061,0.222,0.145,6.7,0.417,0.466,0.179,0.179,102.06,102.06,85.05,59.0,0.106,P.J. Washington
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1629655,Daniel,Gafford,D. Gafford,daniel-gafford,C,,,27:18,123.7,123.7,115.5,115.5,8.2,8.2,0.056,0.5,5.6,0.2,0.286,0.241,11.1,0.75,0.729,0.233,0.233,102.86,102.86,85.71,59.0,0.181,Daniel Gafford
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1631108,Max,Christie,M. Christie,max-christie,G,,,24:37,103.7,103.7,90.6,90.6,13.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.542,0.542,0.262,0.262,104.32,104.32,86.93,54.0,0.026,Max Christie
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1630230,Naji,Marshall,N. Marshall,naji-marshall,G,,,23:18,92.5,92.5,96.2,96.2,-3.7,-3.7,0.176,0.5,17.6,0.0,0.214,0.107,35.3,0.286,0.317,0.226,0.226,108.15,108.15,90.13,53.0,0.022,Naji Marshall
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1628963,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,,,,19:07,112.5,112.5,95.1,95.1,17.4,17.4,0.0,0.0,0.0,0.13,0.2,0.17,0.0,0.6,0.6,0.098,0.098,101.69,101.69,84.74,40.0,0.136,Marvin Bagley III
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1630314,Brandon,Williams,B. Williams,brandon-williams,,,,28:15,108.3,108.3,116.7,116.7,-8.3,-8.3,0.238,2.5,29.4,0.065,0.158,0.116,11.8,0.5,0.615,0.162,0.162,101.95,101.95,84.96,60.0,0.147,Brandon Williams
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,203114,Khris,Middleton,K. Middleton,khris-middleton,,,,24:42,152.9,152.9,114.0,114.0,38.9,38.9,0.063,0.0,4.8,0.071,0.0,0.034,0.0,0.824,0.872,0.303,0.303,98.14,98.14,81.78,51.0,0.26,Khris Middleton
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1628997,Caleb,Martin,C. Martin,caleb-martin,,,,14:35,100.0,100.0,103.0,103.0,-3.0,-3.0,0.083,1.0,20.0,0.063,0.091,0.079,20.0,0.333,0.333,0.103,0.103,108.62,108.62,90.51,33.0,0.048,Caleb Martin
0022501111,1610612742,Dallas,Mavericks,DAL,mavericks,1642948,Ryan,Nembhard,R. Nembhard,ryan-nembhard,,,,13:26,139.3,139.3,121.4,121.4,17.9,17.9,0.385,5.0,71.4,0.0,0.118,0.067,14.3,0.0,0.0,0.057,0.057,100.05,100.05,83.37,28.0,0.095,Ryan Nembhard
