GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021900699,1610612752,Knicks,NYK,New York,240:00,17.35,23,60,80,411,3,3,298,17,15,35,0.429,23,51,0.451,0.442,12,28,0.429,0021900699
0021900699,1610612766,Hornets,CHA,Charlotte,240:00,18.1,33,52,82,440,4,3,316,22,18,45,0.4,16,43,0.372,0.386,16,24,0.667,0021900699
