gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022201124,1610612745,Houston,Rockets,HOU,rockets,1630231,KJ,Martin,K. Martin,kj-martin,F,,6,11:45,67.6,0,20,5,3,2,1,0,7,9,0.778,5,6,0.833
0022201124,1610612745,Houston,Rockets,HOU,rockets,1631095,Jabari,Smith Jr.,J. Smith Jr.,jabari-smith-jr,F,,1,11:19,60.6,0,12,7,4,0,1,1,5,17,0.294,1,7,0.143
0022201124,1610612745,Houston,Rockets,HOU,rockets,1630578,Alperen,Sengun,A. Sengun,alperen-sengun,C,,28,9:57,58.2,0,21,4,5,1,0,1,10,12,0.833,0,0,0.0
0022201124,1610612745,Houston,Rockets,HOU,rockets,1630224,Jalen,Green,J. Green,jalen-green,G,,4,13:12,71.0,0,16,3,7,1,1,0,6,10,0.6,4,7,0.571
0022201124,1610612745,Houston,Rockets,HOU,rockets,1629645,Kevin,Porter Jr.,K. Porter Jr.,kevin-porter-jr,G,,3,12:50,70.1,0,38,0,7,2,0,1,15,19,0.789,5,5,1.0
0022201124,1610612745,Houston,Rockets,HOU,rockets,1630586,Usman,Garuba,U. Garuba,usman-garuba,,,16,6:10,28.8,0,8,1,2,0,0,1,3,8,0.375,1,4,0.25
0022201124,1610612745,Houston,Rockets,HOU,rockets,1631106,Tari,Eason,T. Eason,tari-eason,,,17,10:44,57.7,0,10,4,1,2,2,0,3,10,0.3,0,7,0.0
0022201124,1610612745,Houston,Rockets,HOU,rockets,1630528,Josh,Christopher,J. Christopher,josh-christopher,,,9,5:03,28.1,0,9,0,1,0,1,0,3,4,0.75,0,1,0.0
0022201124,1610612745,Houston,Rockets,HOU,rockets,1630227,Daishen,Nix,D. Nix,daishen-nix,,,15,5:25,28.9,0,3,1,1,2,0,0,1,3,0.333,0,0,0.0
0022201124,1610612745,Houston,Rockets,HOU,rockets,1626246,Boban,Marjanović,B. Marjanović,boban-marjanović,,,51,4:48,24.1,0,8,2,2,0,0,0,3,3,1.0,1,1,1.0
0022201124,1610612752,New York,Knicks,NYK,knicks,1629628,RJ,Barrett,R. Barrett,rj-barrett,F,,9,12:33,60.9,0,5,3,4,2,1,0,2,6,0.333,1,2,0.5
0022201124,1610612752,New York,Knicks,NYK,knicks,203944,Julius,Randle,J. Randle,julius-randle,F,,30,11:07,55.0,0,21,4,1,0,1,0,10,19,0.526,1,7,0.143
0022201124,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,C,,23,8:05,36.9,0,9,5,0,2,0,3,4,8,0.5,1,1,1.0
0022201124,1610612752,New York,Knicks,NYK,knicks,1629656,Quentin,Grimes,Q. Grimes,quentin-grimes,G,,6,14:20,74.1,0,13,8,2,2,2,0,6,11,0.545,0,2,0.0
0022201124,1610612752,New York,Knicks,NYK,knicks,1630193,Immanuel,Quickley,I. Quickley,immanuel-quickley,G,,5,11:37,58.4,0,22,2,6,0,1,1,9,17,0.529,3,5,0.6
0022201124,1610612752,New York,Knicks,NYK,knicks,1628392,Isaiah,Hartenstein,I. Hartenstein,isaiah-hartenstein,,,55,9:47,50.9,0,7,3,4,0,2,0,3,14,0.214,1,4,0.25
0022201124,1610612752,New York,Knicks,NYK,knicks,1628404,Josh,Hart,J. Hart,josh-hart,,,3,10:12,50.0,0,8,3,0,2,2,2,3,6,0.5,0,1,0.0
0022201124,1610612752,New York,Knicks,NYK,knicks,1630540,Miles,McBride,M. McBride,miles-mcbride,,,2,7:36,38.5,0,15,2,2,3,2,1,6,11,0.545,0,3,0.0
0022201124,1610612752,New York,Knicks,NYK,knicks,1630167,Obi,Toppin,O. Toppin,obi-toppin,,,1,8:06,42.0,0,6,2,0,1,0,1,2,7,0.286,0,1,0.0
0022201124,1610612752,New York,Knicks,NYK,knicks,1630579,Jericho,Sims,J. Sims,jericho-sims,,,45,1:21,9.0,0,6,0,1,0,0,0,2,2,1.0,0,0,0.0
0022201124,1610612752,New York,Knicks,NYK,knicks,1631211,Trevor,Keels,T. Keels,trevor-keels,,,3,1:21,9.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0
