GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021900491,1610612737,Hawks,ATL,Atlanta,240:00,17.6,28,66,91,414,1,1,292,21,19,36,0.528,20,45,0.444,0.481,17,28,0.607,0021900491
0021900491,1610612753,Magic,ORL,Orlando,240:00,17.84,19,47,65,356,2,3,235,22,18,39,0.462,19,50,0.38,0.416,15,23,0.652,0021900491
