GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700573,1610612759,San Antonio,Spurs,SAS,spurs,240:00,41,87,0.471,11,30,0.367,10,18,0.556,7,37,44,21,15,6,15,16,103,14.0
0021700573,1610612756,Phoenix,Suns,PHX,suns,240:00,35,83,0.422,7,30,0.233,12,18,0.667,9,37,46,22,11,2,23,23,89,-14.0
