GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1641739,Toumani,Camara,T. Camara,toumani-camara,F,,,30:14,112.3,112.3,140.9,140.9,-28.6,-28.6,0.095,2.0,16.7,0.05,0.12,0.077,8.3,0.875,0.901,0.13,0.13,103.99,103.99,86.66,65.0,0.093,Toumani Camara
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1631321,Sidy,Cissoko,S. Cissoko,sidy-cissoko,F,,,19:16,115.8,115.8,130.0,130.0,-14.2,-14.2,0.077,0.0,10.0,0.048,0.071,0.057,0.0,0.438,0.394,0.214,0.214,97.16,97.16,80.97,38.0,-0.006,Sidy Cissoko
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1642270,Donovan,Clingan,D. Clingan,donovan-clingan,C,,,25:21,117.9,117.9,136.4,136.4,-18.5,-18.5,0.063,0.5,6.3,0.121,0.36,0.224,12.5,0.692,0.692,0.221,0.221,105.09,105.09,87.57,56.0,0.157,Donovan Clingan
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,201950,Jrue,Holiday,J. Holiday,jrue-holiday,G,,,28:56,114.8,114.8,119.0,119.0,-4.3,-4.3,0.13,3.0,18.8,0.0,0.107,0.045,6.3,0.333,0.362,0.171,0.171,102.86,102.86,85.71,61.0,0.037,Jrue Holiday
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1630166,Deni,Avdija,D. Avdija,deni-avdija,G,,,32:55,117.1,117.1,147.2,147.2,-30.1,-30.1,0.609,4.67,36.8,0.05,0.148,0.09,7.9,0.471,0.56,0.293,0.293,103.53,103.53,86.28,70.0,0.127,Deni Avdija
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1630703,Scoot,Henderson,S. Henderson,scoot-henderson,,,,27:08,108.5,108.5,120.0,120.0,-11.5,-11.5,0.105,2.0,11.1,0.033,0.071,0.052,5.6,0.393,0.437,0.246,0.246,105.25,105.25,87.71,59.0,0.017,Scoot Henderson
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,,25:12,98.2,98.2,112.5,112.5,-14.3,-14.3,0.048,1.0,12.5,0.03,0.1,0.057,12.5,0.25,0.25,0.101,0.101,107.63,107.63,89.69,57.0,0.02,Matisse Thybulle
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1631200,Kris,Murray,K. Murray,kris-murray,,,,17:46,102.6,102.6,92.1,92.1,10.5,10.5,0.267,0.0,50.0,0.0,0.118,0.057,0.0,0.25,0.25,0.093,0.093,102.66,102.66,85.55,38.0,0.088,Kris Murray
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1629057,Robert,Williams III,R. Williams III,robert-williams-iii,,,,18:54,110.3,110.3,130.8,130.8,-20.5,-20.5,0.1,0.0,9.1,0.143,0.143,0.143,0.0,0.8,0.766,0.227,0.227,99.05,99.05,82.54,39.0,0.167,Robert Williams III
0022501032,1610612757,Portland,Trail Blazers,POR,blazers,1631104,Blake,Wesley,B. Wesley,blake-wesley,,,,10:33,95.2,95.2,72.7,72.7,22.5,22.5,0.286,2.0,33.3,0.0,0.222,0.1,16.7,0.333,0.333,0.174,0.174,97.82,97.82,81.52,21.0,0.1,Blake Wesley
