GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000518,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,37,88,0.42,11,47,0.234,11,15,0.733,7,30,37,24,7,6,14,16,96,-30.0
0022000518,1610612743,Nuggets,DEN,Denver,240.000000:00,49,89,0.551,15,31,0.484,13,16,0.813,6,43,49,30,6,3,12,16,126,30.0
