GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000043,1610612762,Jazz,UTA,Utah,240.000000:00,43,86,0.5,13,36,0.361,11,14,0.786,8,35,43,24,9,6,16,19,110,1.0
0022000043,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,40,86,0.465,15,38,0.395,14,19,0.737,7,30,37,21,9,5,15,16,109,-1.0
