gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022000334,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:41 PM EST),period,start,0,0,1
0022000334,4,PT12M00.00S,1,1610612759,SAS,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,h,Jump Ball Poeltl vs. Reid: Tip to Edwards,Jump Ball,,1,0,2
0022000334,7,PT11M46.00S,1,1610612750,MIN,1626156,Russell,D. Russell,23,8,2,Missed,1,,,0,v,MISS Russell 2' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,3
0022000334,8,PT11M46.00S,1,0,,1610612759,,,0,0,0,,0,,,0,h,SPURS Rebound,Rebound,Unknown,0,0,4
0022000334,9,PT11M46.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,v,Reid L.B.FOUL (P1.T1) (J.Conley),Foul,Loose Ball,1,0,5
0022000334,11,PT11M38.00S,1,1610612759,SAS,1629640,Johnson,K. Johnson,-163,211,27,Missed,1,,,0,h,MISS Johnson 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,6
0022000334,12,PT11M34.00S,1,1610612759,SAS,201942,DeRozan,D. DeRozan,0,0,0,,0,,,0,h,DeRozan REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,7
0022000334,13,PT11M27.00S,1,1610612759,SAS,1627749,Murray,D. Murray,238,27,24,Missed,1,,,0,h,MISS Murray 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,8
0022000334,14,PT11M24.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0022000334,15,PT11M13.00S,1,1610612750,MIN,1629006,Okogie,J. Okogie,0,0,0,,0,,,0,v,Okogie Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,10
0022000334,15,PT11M13.00S,1,1610612759,SAS,1627749,Murray,D. Murray,0,0,0,,0,,,0,h,Murray STEAL (1 STL),,,1,0,11
0022000334,17,PT11M08.00S,1,1610612759,SAS,1629022,Walker IV,L. Walker IV,-34,49,6,Missed,1,,,0,h,MISS Walker IV 6' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,12
0022000334,17,PT11M08.00S,1,1610612750,MIN,1629006,Okogie,J. Okogie,0,0,0,,0,,,0,v,Okogie BLOCK (1 BLK),,,1,2,13
0022000334,19,PT11M08.00S,1,0,,1610612759,,,0,0,0,,0,,,0,h,SPURS Rebound,Rebound,Unknown,0,0,14
0022000334,21,PT10M56.00S,1,1610612759,SAS,1627749,Murray,D. Murray,0,0,0,,0,,,0,h,Murray Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,15
0022000334,21,PT10M56.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,v,Reid STEAL (1 STL),,,1,0,16
0022000334,23,PT10M50.00S,1,1610612759,SAS,1627749,Murray,D. Murray,0,0,0,,0,,,0,h,Murray P.FOUL (P1.T1) (J.Conley),Foul,Personal,1,0,17
0022000334,25,PT10M36.00S,1,1610612750,MIN,1627736,Beasley,M. Beasley,43,-29,5,Made,1,0,2,2,v,Beasley 5' Driving Finger Roll Layup (2 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,18
0022000334,26,PT10M11.00S,1,1610612759,SAS,201942,DeRozan,D. DeRozan,-34,5,3,Missed,1,,,0,h,MISS DeRozan 3' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,19
0022000334,27,PT10M08.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,20
0022000334,28,PT10M04.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-26,5,3,Missed,1,,,0,v,MISS Edwards 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,21
0022000334,28,PT10M04.00S,1,1610612759,SAS,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,h,Poeltl BLOCK (1 BLK),,,1,2,22
0022000334,30,PT10M04.00S,1,1610612759,SAS,1627751,Poeltl,J. Poeltl,0,0,0,,0,,,0,h,Poeltl REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23
0022000334,31,PT09M57.00S,1,1610612759,SAS,1629022,Walker IV,L. Walker IV,19,25,3,Made,1,2,2,4,h,Walker IV 3' Driving Finger Roll Layup (2 PTS) (Murray 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,24
0022000334,32,PT09M40.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-37,-1,4,Made,1,2,4,6,v,Edwards 4' Layup (2 PTS) (Reid 1 AST),Made Shot,Layup Shot,1,2,25
