GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022500407,1610612744,Golden State,Warriors,GSW,warriors,240:00,606.1,121.2,489.9,98.0,116.2,23.2,0.717,2.54,22.4,0.319,0.625,0.485,13.131,13.1,0.579,0.603,1.0,0.982,19.8,99.0,82.5,99.0,0.632
0022500407,1610612753,Orlando,Magic,ORL,magic,240:00,489.9,98.0,606.1,121.2,-116.2,-23.2,0.583,1.17,14.9,0.375,0.681,0.515,18.182,18.2,0.454,0.493,1.0,0.975,19.8,99.0,82.5,99.0,0.368
