GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021901291,1610612751,BKN,Brooklyn,203925,Joe Harris,F,,26:53,4.46,2.11,1,5,6,43,0,0,22,1,6,7,0.857,4,9,0.444,0.625,2,2,1.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1629066,Rodions Kurucs,F,,31:02,4.08,2.26,4,7,11,44,1,1,34,4,1,1,1.0,2,5,0.4,0.5,1,1,1.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1628386,Jarrett Allen,C,,37:42,4.13,2.76,8,17,24,65,0,0,51,4,4,6,0.667,3,3,1.0,0.778,3,8,0.375,0021901291
0021901291,1610612751,BKN,Brooklyn,202066,Garrett Temple,G,,36:47,4.01,2.64,1,9,10,73,1,0,55,2,2,3,0.667,4,11,0.364,0.428,4,5,0.8,0021901291
0021901291,1610612751,BKN,Brooklyn,1627747,Caris LeVert,G,,35:18,4.03,2.53,1,7,8,97,2,0,69,13,3,5,0.6,7,12,0.583,0.587,2,2,1.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1627789,Timothe Luwawu-Cabarrot,,,16:07,4.63,1.33,1,6,6,21,0,0,18,2,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0021901291
0021901291,1610612751,BKN,Brooklyn,204020,Tyler Johnson,,,30:09,4.26,2.31,2,3,5,42,1,0,26,1,1,1,1.0,5,10,0.5,0.545,3,3,1.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1629185,Chris Chiozza,,,18:06,4.28,1.37,1,4,5,44,0,0,33,5,2,3,0.667,1,5,0.2,0.375,0,0,0.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1626147,Justin Anderson,,,7:56,4.25,0.6,0,4,4,9,0,0,7,0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1629743,Donta Hall,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1629725,Jeremiah Martin,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0021901291
0021901291,1610612751,BKN,Brooklyn,1629058,Dzanan Musa,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0021901291
0021901291,1610612751,BKN,Brooklyn,202498,Lance Thomas,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0021901291
0021901291,1610612746,LAC,LA,202695,Kawhi Leonard,F,,36:51,4.18,2.73,3,2,4,72,1,1,37,6,4,9,0.444,10,16,0.625,0.56,5,5,1.0,0021901291
0021901291,1610612746,LAC,LA,202694,Marcus Morris Sr.,F,,30:54,3.78,2.09,3,5,8,34,0,0,23,2,1,1,1.0,5,8,0.625,0.667,0,0,0.0,0021901291
0021901291,1610612746,LAC,LA,1627826,Ivica Zubac,C,,24:33,4.18,1.81,9,16,23,58,1,0,46,2,2,5,0.4,2,3,0.667,0.5,3,3,1.0,0021901291
0021901291,1610612746,LAC,LA,1629013,Landry Shamet,G,,32:06,4.48,2.57,1,3,4,31,0,0,22,3,0,4,0.0,0,2,0.0,0.0,2,4,0.5,0021901291
0021901291,1610612746,LAC,LA,202704,Reggie Jackson,G,,14:32,4.39,1.11,2,0,2,28,0,0,19,3,1,4,0.25,1,5,0.2,0.222,1,1,1.0,0021901291
0021901291,1610612746,LAC,LA,203585,Rodney McGruder,,,15:39,4.17,1.17,1,4,5,14,0,0,9,1,1,1,1.0,1,2,0.5,0.667,2,2,1.0,0021901291
0021901291,1610612746,LAC,LA,101150,Lou Williams,,,23:02,4.08,1.67,2,2,4,55,0,0,38,3,2,4,0.5,3,9,0.333,0.385,3,3,1.0,0021901291
0021901291,1610612746,LAC,LA,203210,JaMychal Green,,,21:39,4.18,1.63,3,2,5,44,0,0,36,1,0,1,0.0,3,7,0.429,0.375,1,2,0.5,0021901291
0021901291,1610612746,LAC,LA,202335,Patrick Patterson,,,17:35,4.31,1.34,2,3,5,18,1,0,12,2,3,3,1.0,0,2,0.0,0.599,0,0,0.0,0021901291
0021901291,1610612746,LAC,LA,1629611,Terance Mann,,,23:10,4.45,1.87,0,5,5,35,1,0,28,0,1,1,1.0,5,6,0.833,0.856,1,2,0.5,0021901291
0021901291,1610612746,LAC,LA,1629599,Amir Coffey,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0021901291
0021901291,1610612746,LAC,LA,201149,Joakim Noah,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0021901291
