GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400965,1610612747,LAL,Los Angeles,1642261,Dalton Knecht,Dalton,F,,36.000000:52,116.0,117.9,131.4,129.1,-15.3,-11.2,0.043,0.0,3.4,0.022,0.036,0.027,0.0,0.574,0.574,0.295,0.297,102.15,102.21,85.17,78,0.078
0022400965,1610612747,LAL,Los Angeles,1629020,Jarred Vanderbilt,Jarred,F,,24.000000:21,113.8,118.0,144.2,135.8,-30.4,-17.8,0.368,7.0,43.8,0.133,0.214,0.159,6.3,0.583,0.58,0.145,0.146,100.3,101.52,84.6,50,0.111
0022400965,1610612747,LAL,Los Angeles,203458,Alex Len,Alex,C,,11.000000:58,120.8,116.0,133.9,137.0,-13.0,-21.0,0.091,0.0,33.3,0.235,0.083,0.172,0.0,0.5,0.5,0.065,0.067,103.57,104.29,86.91,25,0.029
0022400965,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,G,,39.000000:17,133.3,134.9,131.7,131.8,1.6,3.1,0.419,3.25,28.3,0.0,0.235,0.103,8.7,0.577,0.636,0.32,0.323,106.99,106.3,88.59,86,0.187
0022400965,1610612747,LAL,Los Angeles,1630692,Jordan Goodwin,Jordan,G,,33.000000:34,116.7,116.7,128.0,127.8,-11.3,-11.1,0.069,0.0,20.0,0.07,0.111,0.086,0.0,0.625,0.625,0.09,0.092,102.84,102.96,85.8,72,0.071
0022400965,1610612747,LAL,Los Angeles,1631132,Christian Koloko,Christian,,,19.000000:30,131.7,131.0,98.0,100.0,33.7,31.0,0.105,2.0,20.0,0.1,0.2,0.156,10.0,0.571,0.571,0.16,0.164,104.12,103.38,86.15,42,0.08
0022400965,1610612747,LAL,Los Angeles,1629003,Shake Milton,Shake,,,28.000000:20,131.0,127.9,108.7,113.3,22.4,14.5,0.125,1.5,18.8,0.03,0.114,0.074,12.5,0.682,0.699,0.181,0.184,103.41,102.49,85.41,61,0.134
0022400965,1610612747,LAL,Los Angeles,202693,Markieff Morris,Markieff,,,23.000000:41,135.6,133.3,137.7,143.1,-2.2,-9.8,0.136,0.0,21.4,0.083,0.13,0.106,0.0,0.318,0.318,0.193,0.196,104.54,103.36,86.14,51,0.031
0022400965,1610612747,LAL,Los Angeles,1642355,Bronny James,Bronny,,,15.000000:43,125.9,125.0,89.0,91.4,37.0,33.6,0.0,0.0,0.0,0.1,0.0,0.043,0.0,0.3,0.425,0.154,0.155,103.41,102.31,85.26,32,0.048
0022400965,1610612747,LAL,Los Angeles,1629629,Cam Reddish,Cam,,,6.000000:44,69.9,75.0,149.1,161.5,-79.3,-86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.126,96.1,89.11,74.26,12,-0.093
0022400965,1610612747,LAL,Los Angeles,1627827,Dorian Finney-Smith,Dorian,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400965,1610612747,LAL,Los Angeles,1629216,Gabe Vincent,Gabe,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400965,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,33.000000:20,133.4,133.8,116.0,117.6,17.3,16.2,0.074,2.0,13.3,0.0,0.103,0.061,6.7,0.5,0.547,0.165,0.168,98.78,97.92,81.6,68,0.054
0022400965,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,31.000000:28,145.4,140.8,124.6,121.7,20.8,19.1,0.133,0.0,26.7,0.045,0.167,0.121,0.0,0.667,0.817,0.143,0.153,103.83,106.76,88.96,71,0.126
0022400965,1610612743,DEN,Denver,203999,Nikola Jokić,Nikola,C,,37.000000:47,134.8,134.9,138.8,137.3,-4.0,-2.5,0.156,1.25,15.6,0.032,0.15,0.099,12.5,0.5,0.596,0.284,0.296,106.88,107.36,89.47,86,0.092
0022400965,1610612743,DEN,Denver,1631128,Christian Braun,Christian,G,,34.000000:32,135.5,133.3,127.5,126.3,8.0,7.0,0.231,6.0,33.3,0.037,0.105,0.077,5.6,1.0,1.011,0.141,0.15,105.64,107.01,89.17,78,0.152
0022400965,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,39.000000:25,125.2,126.8,118.9,118.1,6.2,8.8,0.208,2.5,20.8,0.0,0.087,0.049,8.3,0.719,0.751,0.204,0.211,100.74,100.45,83.71,82,0.125
0022400965,1610612743,DEN,Denver,201566,Russell Westbrook,Russell,,,27.000000:48,110.3,114.8,113.6,113.3,-3.3,1.4,0.467,1.75,25.9,0.029,0.139,0.085,14.8,0.531,0.531,0.274,0.288,106.45,104.49,87.07,61,0.133
0022400965,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,16.000000:59,83.9,88.6,117.8,120.0,-34.0,-31.4,0.0,0.0,0.0,0.192,0.0,0.102,0.0,0.4,0.4,0.111,0.116,102.59,98.92,82.43,35,0.068
0022400965,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,16.000000:28,85.4,85.3,110.0,112.1,-24.6,-26.8,0.111,0.0,12.5,0.0,0.042,0.021,0.0,0.2,0.296,0.163,0.175,98.54,97.66,81.38,34,0.053
0022400965,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,2.000000:13,158.2,166.7,225.4,220.0,-67.2,-53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.63,119.46,99.55,6,-0.059
0022400965,1610612743,DEN,Denver,1641790,PJ Hall,PJ,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400965,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400965,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400965,1610612743,DEN,Denver,1628427,Vlatko Čančar,Vlatko,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400965,1610612743,DEN,Denver,203967,Dario Šarić,Dario,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
