GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000114,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,40,87,0.46,19,46,0.413,12,16,0.75,4,34,38,28,10,5,14,18,111,1.0
0022000114,1610612740,Pelicans,NOP,New Orleans,240.000000:00,44,89,0.494,4,22,0.182,18,23,0.783,9,43,52,25,11,0,15,18,110,-1.0
