GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000135,1610612756,Suns,PHX,Phoenix,240.000000:00,46,94,0.489,16,41,0.39,17,17,1.0,4,36,40,33,6,2,2,17,125,8.0
0022000135,1610612754,Pacers,IND,Indiana,240.000000:00,44,92,0.478,12,29,0.414,17,24,0.708,13,39,52,23,2,4,10,19,117,-8.0
