GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021801125,1610612752,New York,Knicks,NYK,knicks,240:00,31,85,0.365,6,26,0.231,24,32,0.75,14,40,54,16,3,5,16,22,92,-25.0
0021801125,1610612761,Toronto,Raptors,TOR,raptors,240:00,40,89,0.449,20,47,0.426,17,22,0.773,6,38,44,32,8,6,8,28,117,25.0
