GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400828,1610612758,Kings,SAC,Sacramento,240:00,47,87,0.54,20,38,0.526,16,18,0.889,11,38,49,30,12,4,18,18,130,42
0022400828,1610612766,Hornets,CHA,Charlotte,240:00,30,85,0.353,10,40,0.25,18,24,0.75,15,22,37,24,14,4,19,16,88,-42
