GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400828,1610612766,CHA,Charlotte,1630182,Josh Green,Josh,F,,25.000000:02,101.5,98.0,119.6,125.5,-18.1,-27.5,0.063,0.5,11.1,0.0,0.0,0.0,22.2,0.2,0.255,0.138,0.145,98.56,97.79,81.49,51,-0.03
0022400828,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,30.000000:03,89.7,88.9,124.5,132.3,-34.8,-43.4,0.083,0.25,4.0,0.053,0.167,0.097,16.0,0.579,0.578,0.329,0.341,102.42,99.83,83.19,63,0.107
0022400828,1610612766,CHA,Charlotte,203994,Jusuf Nurkić,Jusuf,C,,26.000000:53,91.9,89.3,118.4,127.8,-26.5,-38.5,0.214,0.75,20.0,0.032,0.32,0.161,26.7,0.75,0.773,0.19,0.199,100.59,98.2,81.84,56,0.175
0022400828,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,Nick,G,,32.000000:43,93.5,91.3,116.2,122.7,-22.7,-31.4,0.105,1.0,10.5,0.0,0.037,0.015,10.5,0.433,0.433,0.21,0.22,100.59,99.03,82.53,69,0.015
0022400828,1610612766,CHA,Charlotte,1630163,LaMelo Ball,LaMelo,G,,28.000000:35,92.5,85.5,132.2,139.3,-39.7,-53.9,0.563,3.0,32.1,0.083,0.13,0.102,10.7,0.269,0.416,0.257,0.278,102.07,103.28,86.06,62,0.082
0022400828,1610612766,CHA,Charlotte,203901,Elfrid Payton,Elfrid,,,14.000000:27,86.3,93.1,112.2,106.9,-25.8,-13.8,0.375,0.0,60.0,0.0,0.167,0.067,0.0,0.0,0.0,0.056,0.057,97.86,96.33,80.28,29,0.052
0022400828,1610612766,CHA,Charlotte,1642275,Tidjane Salaün,Tidjane,,,23.000000:14,88.8,87.5,141.0,136.2,-52.1,-48.7,0.0,0.0,0.0,0.103,0.0,0.065,25.0,0.2,0.34,0.131,0.14,95.74,98.13,81.78,48,-0.01
0022400828,1610612766,CHA,Charlotte,1631217,Moussa Diabaté,Moussa,,,21.000000:07,84.1,84.4,139.8,135.6,-55.6,-51.1,0.0,0.0,0.0,0.185,0.125,0.163,7.7,0.5,0.51,0.228,0.24,100.93,102.29,85.24,45,0.103
0022400828,1610612766,CHA,Charlotte,1641878,Damion Baugh,Damion,,,26.000000:21,71.7,71.9,142.7,137.9,-70.9,-66.0,0.333,4.0,28.6,0.03,0.043,0.036,7.1,0.188,0.225,0.149,0.153,103.14,104.74,87.29,57,0.03
0022400828,1610612766,CHA,Charlotte,1631111,Wendell Moore Jr.,Wendell,,,11.000000:35,76.5,80.0,131.0,126.9,-54.5,-46.9,0.333,0.0,25.0,0.0,0.083,0.038,0.0,0.5,0.694,0.1,0.103,106.41,105.67,88.06,25,0.095
