GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022100444,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,109.0,108.3,105.8,107.3,3.2,1.0,0.535,1.44,17.0,0.353,0.796,0.57,16.771,16.7,0.533,0.539,1.0,0.198,96.38,96.0,80.0,96,0.491
0022100444,1610612746,Clippers,LAC,LA,240.000000:00,105.8,107.3,109.0,108.3,-3.2,-1.0,0.703,2.0,19.9,0.204,0.647,0.43,13.353,13.5,0.542,0.564,1.0,0.197,96.38,96.0,80.0,96,0.509
