GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700943,1610612737,Atlanta,Hawks,ATL,hawks,240:00,43,94,0.457,17,33,0.515,10,12,0.833,9,40,49,23,7,5,16,18,113,1.0
0021700943,1610612756,Phoenix,Suns,PHX,suns,240:00,46,92,0.5,11,26,0.423,9,15,0.6,5,36,41,33,6,6,14,19,112,-1.0
