GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021800674,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,565.0,113.0,580.0,116.0,-15.0,-3.0,0.568,1.75,15.4,0.32,0.756,0.526,12.0,12.0,0.482,0.561,1.0,0.983,20.0,100.0,83.33,100.0,0.481
0021800674,1610612759,San Antonio,Spurs,SAS,spurs,240:00,580.0,116.0,565.0,113.0,15.0,3.0,0.585,1.5,17.8,0.244,0.68,0.474,16.0,16.0,0.567,0.612,1.0,0.982,20.0,100.0,83.33,100.0,0.519
