gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0021700051,1610612752,New York,Knicks,NYK,knicks,203501,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,F,,3,10:15,51.9,0,12,3,3,2,0,0,5,9,0.556,2,4,0.5
0021700051,1610612752,New York,Knicks,NYK,knicks,204001,Kristaps,Porziņģis,K. Porziņģis,kristaps-porziņģis,F,,6,11:48,60.8,0,13,4,2,3,0,0,6,15,0.4,1,7,0.143
0021700051,1610612752,New York,Knicks,NYK,knicks,202683,Enes,Freedom,E. Freedom,enes-freedom,C,,00,11:04,56.0,0,14,10,3,1,0,1,4,9,0.444,3,3,1.0
0021700051,1610612752,New York,Knicks,NYK,knicks,201584,Courtney,Lee,C. Lee,courtney-lee,G,,5,13:26,67.9,0,19,2,2,1,1,0,7,14,0.5,4,7,0.571
0021700051,1610612752,New York,Knicks,NYK,knicks,201196,Ramon,Sessions,R. Sessions,ramon-sessions,G,,1,9:28,48.0,0,7,1,5,1,3,0,2,7,0.286,1,3,0.333
0021700051,1610612752,New York,Knicks,NYK,knicks,1627758,Ron,Baker,R. Baker,ron-baker,,,31,3:50,21.0,0,7,0,3,1,1,0,2,2,1.0,1,1,1.0
0021700051,1610612752,New York,Knicks,NYK,knicks,203124,Kyle,O'Quinn,K. O'Quinn,kyle-oquinn,,,9,2:15,11.9,0,2,2,1,0,0,1,0,1,0.0,0,0,0.0
0021700051,1610612752,New York,Knicks,NYK,knicks,101127,Jarrett,Jack,J. Jack,jarrett-jack,,,55,6:55,35.0,0,9,2,3,1,0,0,3,9,0.333,0,2,0.0
0021700051,1610612752,New York,Knicks,NYK,knicks,201563,Michael,Beasley,M. Beasley,michael-beasley,,,8,5:02,28.0,0,1,3,1,0,0,0,0,1,0.0,0,0,0.0
0021700051,1610612752,New York,Knicks,NYK,knicks,203926,Doug,McDermott,D. McDermott,doug-mcdermott,,,20,6:33,35.2,0,14,3,2,0,1,0,6,7,0.857,1,1,1.0
0021700051,1610612752,New York,Knicks,NYK,knicks,1626195,Willy,Hernangomez,W. Hernangomez,willy-hernangomez,,,14,4:34,23.9,0,9,1,1,2,2,0,4,6,0.667,1,1,1.0
0021700051,1610612752,New York,Knicks,NYK,knicks,202498,Lance,Thomas,L. Thomas,lance-thomas,,,42,3:55,19.0,0,0,0,0,0,0,0,0,2,0.0,0,1,0.0
0021700051,1610612752,New York,Knicks,NYK,knicks,1628422,Damyean,Dotson,D. Dotson,damyean-dotson,,,21,1:48,11.0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1628369,Jayson,Tatum,J. Tatum,jayson-tatum,F,,0,13:20,60.3,0,9,3,4,3,4,2,4,9,0.444,0,0,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,201143,Al,Horford,A. Horford,al-horford,F,,42,12:13,55.2,0,7,11,1,2,0,1,3,14,0.214,0,3,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,203382,Aron,Baynes,A. Baynes,aron-baynes,C,,46,9:47,42.7,0,14,3,0,3,1,1,6,13,0.462,0,1,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1627759,Jaylen,Brown,J. Brown,jaylen-brown,G,,7,13:37,61.9,0,12,4,1,1,1,1,5,14,0.357,0,3,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,202681,Kyrie,Irving,K. Irving,kyrie-irving,G,,11,12:34,56.2,0,8,3,3,1,1,0,4,8,0.5,0,1,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1626179,Terry,Rozier,T. Rozier,terry-rozier,,,12,12:52,58.3,0,12,6,3,1,2,0,6,10,0.6,0,3,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1628464,Daniel,Theis,D. Theis,daniel-theis,,,27,8:17,41.4,0,19,4,1,0,0,2,8,14,0.571,0,1,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,203499,Shane,Larkin,S. Larkin,shane-larkin,,,8,8:00,39.6,0,8,0,4,1,2,0,2,4,0.5,0,0,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1628400,Semi,Ojeleye,S. Ojeleye,semi-ojeleye,,,37,6:32,33.1,0,4,2,2,2,0,0,2,7,0.286,0,1,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1627846,Abdel,Nader,A. Nader,abdel-nader,,,28,1:44,10.7,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1628444,Jabari,Bird,J. Bird,jabari-bird,,,26,1:10,6.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0
0021700051,1610612738,Boston,Celtics,BOS,celtics,1627824,Guerschon,Yabusele,G. Yabusele,guerschon-yabusele,,,30,0:57,4.0,0,4,0,0,0,0,0,2,2,1.0,0,0,0.0
