gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0021800657,1610612753,Orlando,Magic,ORL,magic,1628371,Jonathan,Isaac,J. Isaac,jonathan-isaac,F,,1,14:10,61.7,0,15,3,2,1,0,0,5,8,0.625,2,4,0.5
0021800657,1610612753,Orlando,Magic,ORL,magic,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,00,15:57,68.0,0,22,6,5,5,1,0,8,12,0.667,1,1,1.0
0021800657,1610612753,Orlando,Magic,ORL,magic,202696,Nikola,Vučević,N. Vučević,nikola-vučević,C,,9,16:06,69.0,0,19,9,3,1,1,0,9,21,0.429,1,2,0.5
0021800657,1610612753,Orlando,Magic,ORL,magic,203095,Evan,Fournier,E. Fournier,evan-fournier,G,,10,17:18,71.6,0,17,2,3,2,1,0,7,10,0.7,3,4,0.75
0021800657,1610612753,Orlando,Magic,ORL,magic,201571,D.J.,Augustin,D. Augustin,dj-augustin,G,,14,13:14,57.2,0,4,2,3,0,0,0,2,6,0.333,0,1,0.0
0021800657,1610612753,Orlando,Magic,ORL,magic,1628411,Wes,Iwundu,W. Iwundu,wes-iwundu,,,25,7:50,33.6,0,5,1,3,0,1,1,2,6,0.333,1,3,0.333
0021800657,1610612753,Orlando,Magic,ORL,magic,1628515,Isaiah,Briscoe,I. Briscoe,isaiah-briscoe,,,13,9:07,38.7,0,11,4,2,0,1,0,3,6,0.5,2,2,1.0
0021800657,1610612753,Orlando,Magic,ORL,magic,203082,Terrence,Ross,T. Ross,terrence-ross,,,31,13:33,60.6,0,24,2,2,0,1,1,7,17,0.412,3,11,0.273
0021800657,1610612753,Orlando,Magic,ORL,magic,203920,Khem,Birch,K. Birch,khem-birch,,,24,6:41,29.0,0,12,0,3,2,0,1,6,14,0.429,0,1,0.0
0021800657,1610612765,Detroit,Pistons,DET,pistons,203493,Reggie,Bullock Jr.,R. Bullock Jr.,reggie-bullock-jr,F,,25,14:55,70.0,0,7,0,4,0,0,0,3,7,0.429,1,4,0.25
0021800657,1610612765,Detroit,Pistons,DET,pistons,201933,Blake,Griffin,B. Griffin,blake-griffin,F,,23,15:30,74.0,0,12,4,1,4,0,2,5,13,0.385,0,2,0.0
0021800657,1610612765,Detroit,Pistons,DET,pistons,203083,Andre,Drummond,A. Drummond,andre-drummond,C,,0,14:56,69.3,0,25,11,4,2,0,1,11,22,0.5,3,7,0.429
0021800657,1610612765,Detroit,Pistons,DET,pistons,1628971,Bruce,Brown,B. Brown,bruce-brown,G,,6,8:17,41.1,0,3,3,3,0,0,1,1,4,0.25,0,2,0.0
0021800657,1610612765,Detroit,Pistons,DET,pistons,202704,Reggie,Jackson,R. Jackson,reggie-jackson,G,,1,12:35,57.0,0,23,2,5,0,0,0,10,17,0.588,3,7,0.429
0021800657,1610612765,Detroit,Pistons,DET,pistons,204038,Langston,Galloway,L. Galloway,langston-galloway,,,9,8:40,40.1,0,8,2,3,1,1,0,3,7,0.429,2,5,0.4
0021800657,1610612765,Detroit,Pistons,DET,pistons,202397,Ish,Smith,I. Smith,ish-smith,,,14,8:36,41.0,0,14,2,5,1,0,0,6,10,0.6,1,4,0.25
0021800657,1610612765,Detroit,Pistons,DET,pistons,1628379,Luke,Kennard,L. Kennard,luke-kennard,,,5,10:31,44.9,0,8,4,2,1,1,0,3,6,0.5,1,4,0.25
0021800657,1610612765,Detroit,Pistons,DET,pistons,1626169,Stanley,Johnson,S. Johnson,stanley-johnson,,,7,5:41,24.0,0,11,3,0,0,2,0,4,4,1.0,3,3,1.0
0021800657,1610612765,Detroit,Pistons,DET,pistons,2585,Zaza,Pachulia,Z. Pachulia,zaza-pachulia,,,27,6:15,28.6,0,9,2,1,0,0,0,4,9,0.444,0,1,0.0
