GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021900344,1610612739,Cavaliers,CLE,Cleveland,240:00,17.14,36,35,70,418,2,3,290,18,22,35,0.629,14,56,0.25,0.396,21,28,0.75,0021900344
0021900344,1610612738,Celtics,BOS,Boston,240:00,17.1,12,60,66,336,3,2,229,22,15,29,0.517,30,49,0.612,0.577,22,33,0.667,0021900344
