GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022000045,1610612757,Trail Blazers,POR,Portland,240:00,17.26,26,51,75,381,2,2,262,27,20,37,0.541,23,55,0.418,0.467,19,26,0.731,0022000045
0022000045,1610612747,Lakers,LAL,Los Angeles,240:00,16.94,13,65,76,401,5,1,285,20,17,33,0.515,24,54,0.444,0.471,15,22,0.682,0022000045
