GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021701206,1610612748,Miami,Heat,MIA,heat,240:00,40,87,0.46,5,22,0.227,8,14,0.571,8,35,43,21,6,4,15,24,93,-22.0
0021701206,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,35,81,0.432,14,35,0.4,31,38,0.816,7,36,43,21,9,4,9,15,115,22.0
