GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300018,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,F,,34.000000:41,6.0,14.0,0.429,2.0,5.0,0.4,2.0,3.0,0.667,2.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,16.0,2.0
0022300018,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,F,,35.000000:35,6.0,9.0,0.667,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,16.0,0.0
0022300018,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,26.000000:38,3.0,4.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,2.0,6.0,8.0,1.0,2.0,3.0,3.0,5.0,8.0,8.0
0022300018,1610612737,ATL,Atlanta,203992,Bogdan Bogdanović,Bogdan,G,,33.000000:56,7.0,17.0,0.412,3.0,11.0,0.273,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,0.0,17.0,5.0
0022300018,1610612737,ATL,Atlanta,1627749,Dejounte Murray,Dejounte,G,,37.000000:29,11.0,21.0,0.524,1.0,4.0,0.25,9.0,9.0,1.0,0.0,5.0,5.0,10.0,3.0,0.0,2.0,2.0,32.0,9.0
0022300018,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,21.000000:22,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,2.0,0.0,1.0,2.0,5.0,8.0,-2.0
0022300018,1610612737,ATL,Atlanta,1631100,AJ Griffin,AJ,,,8.000000:13,1.0,3.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0
0022300018,1610612737,ATL,Atlanta,1630180,Saddiq Bey,Saddiq,,,27.000000:23,6.0,13.0,0.462,2.0,7.0,0.286,5.0,6.0,0.833,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,19.0,5.0
0022300018,1610612737,ATL,Atlanta,1630235,Trent Forrest,Trent,,,13.000000:06,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,-3.0
0022300018,1610612737,ATL,Atlanta,1629726,Garrison Mathews,Garrison,,,1.000000:37,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
0022300018,1610612737,ATL,Atlanta,1628981,Bruno Fernando,Bruno,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300018,1610612737,ATL,Atlanta,202083,Wesley Matthews,Wesley,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300018,1610612737,ATL,Atlanta,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300018,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,F,,34.000000:50,9.0,12.0,0.75,0.0,1.0,0.0,3.0,6.0,0.5,1.0,7.0,8.0,5.0,3.0,2.0,2.0,3.0,21.0,-4.0
0022300018,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,F,,19.000000:22,4.0,9.0,0.444,1.0,5.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0
0022300018,1610612765,DET,Detroit,1628963,Marvin Bagley III,Marvin,C,,30.000000:12,9.0,12.0,0.75,0.0,0.0,0.0,4.0,4.0,1.0,6.0,5.0,11.0,1.0,0.0,1.0,4.0,2.0,22.0,4.0
0022300018,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,37.000000:35,4.0,14.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,12.0,3.0,0.0,6.0,3.0,9.0,-11.0
0022300018,1610612765,DET,Detroit,1630165,Killian Hayes,Killian,G,,22.000000:41,3.0,8.0,0.375,1.0,3.0,0.333,1.0,2.0,0.5,0.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,8.0,12.0
0022300018,1610612765,DET,Detroit,202692,Alec Burks,Alec,,,23.000000:26,4.0,12.0,0.333,4.0,9.0,0.444,4.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,16.0,-16.0
0022300018,1610612765,DET,Detroit,1630164,James Wiseman,James,,,14.000000:12,5.0,6.0,0.833,0.0,0.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,11.0,-9.0
0022300018,1610612765,DET,Detroit,1628995,Kevin Knox II,Kevin,,,28.000000:38,5.0,8.0,0.625,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,12.0,-6.0
