GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000936,1610612766,CHA,Charlotte,1628998,Cody Martin,Cody,F,,24.000000:04,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,5.0,4.0,9.0,3.0,1.0,0.0,2.0,1.0,5.0,4.0
0022000936,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,38.000000:37,6.0,14.0,0.429,2.0,4.0,0.5,5.0,5.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,19.0,-6.0
0022000936,1610612766,CHA,Charlotte,1629023,P.J. Washington,P.J.,C,,39.000000:25,8.0,16.0,0.5,2.0,6.0,0.333,1.0,2.0,0.5,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,19.0,3.0
0022000936,1610612766,CHA,Charlotte,1626179,Terry Rozier,Terry,G,,35.000000:47,4.0,18.0,0.222,1.0,8.0,0.125,6.0,6.0,1.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,4.0,15.0,-2.0
0022000936,1610612766,CHA,Charlotte,1628984,Devonte' Graham,Devonte',G,,38.000000:41,7.0,19.0,0.368,5.0,12.0,0.417,6.0,9.0,0.667,0.0,5.0,5.0,7.0,1.0,2.0,4.0,4.0,25.0,-5.0
0022000936,1610612766,CHA,Charlotte,1629667,Jalen McDaniels,Jalen,,,13.000000:22,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,-12.0
0022000936,1610612766,CHA,Charlotte,202954,Brad Wanamaker,Brad,,,21.000000:15,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,-17.0
0022000936,1610612766,CHA,Charlotte,202687,Bismack Biyombo,Bismack,,,5.000000:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-14.0
0022000936,1610612766,CHA,Charlotte,1628997,Caleb Martin,Caleb,,,6.000000:41,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,-1.0
0022000936,1610612766,CHA,Charlotte,203469,Cody Zeller,Cody,,,17.000000:00,6.0,9.0,0.667,1.0,1.0,1.0,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,16.0,5.0
0022000936,1610612766,CHA,Charlotte,1630176,Vernon Carey Jr.,Vernon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612766,CHA,Charlotte,1630268,Nate Darling,Nate,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022000936,1610612766,CHA,Charlotte,1630208,Nick Richards,Nick,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612766,CHA,Charlotte,1630203,Grant Riller,Grant,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,36.000000:48,13.0,23.0,0.565,7.0,13.0,0.538,5.0,6.0,0.833,2.0,5.0,7.0,4.0,0.0,1.0,1.0,3.0,38.0,8.0
0022000936,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,40.000000:41,12.0,23.0,0.522,4.0,10.0,0.4,7.0,8.0,0.875,1.0,7.0,8.0,8.0,1.0,0.0,3.0,3.0,35.0,7.0
0022000936,1610612738,BOS,Boston,202684,Tristan Thompson,Tristan,C,,28.000000:54,5.0,9.0,0.556,0.0,0.0,0.0,2.0,4.0,0.5,7.0,6.0,13.0,3.0,0.0,2.0,2.0,3.0,12.0,3.0
0022000936,1610612738,BOS,Boston,203095,Evan Fournier,Evan,G,,31.000000:38,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0
0022000936,1610612738,BOS,Boston,1629682,Tremont Waters,Tremont,G,,24.000000:36,3.0,7.0,0.429,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,3.0,4.0,6.0,-2.0
0022000936,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,28.000000:34,2.0,8.0,0.25,2.0,6.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,8.0,16.0
0022000936,1610612738,BOS,Boston,1630174,Aaron Nesmith,Aaron,,,31.000000:23,6.0,12.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,3.0,6.0,9.0,0.0,3.0,3.0,1.0,5.0,15.0,4.0
0022000936,1610612738,BOS,Boston,1629057,Robert Williams III,Robert,,,16.000000:50,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,2.0,2.0,2.0,1.0,4.0,8.0
0022000936,1610612738,BOS,Boston,1629684,Grant Williams,Grant,,,0.000000:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022000936,1610612738,BOS,Boston,1629035,Carsen Edwards,Carsen,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612738,BOS,Boston,1629641,Romeo Langford,Romeo,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612738,BOS,Boston,1628400,Semi Ojeleye,Semi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612738,BOS,Boston,203953,Jabari Parker,Jabari,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000936,1610612738,BOS,Boston,203935,Marcus Smart,Marcus,,NWT_LEAGUE_SUSPENSION,,,,,,,,,,,,,,,,,,,,
